excel_row,task_key,status,error_code,error_message
220,7e4947eb47f41f36c088af24ab9a5c4fdcf20446007e45dc5701628464d894c9,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
229,4de06eb960de7f0ac616c1147821048d27ae585e13dba11ae5e63eaf03249d23,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
232,fba9c4af838cf0e2ffcb3699265de3dab62d746d1d7922fbf4b07d5c7fca8ee4,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
237,7d54c7d53b99b2506e0f99a9ccb06fbc543c5b1074a10cfb2b38cc5ece253bab,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
242,63ea1dfd97966f5e340eb88c42290bbff22ea001ed96bfad630a229722e893ab,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
246,c05665f4ebb6d5be64e31e2421bd6275a659cf402966ce960e2120b839349097,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
260,61dcbbc57e9e4fc2d65b68c2193ef5f84a493329b198bb0e5b1cc4cfbef44967,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
272,47f6b20b2d6e4ddc429a23d71dfc427ade344719cf6bbcee4aba4363dce521e0,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
321,30901118f54aeb4becc68b631c34e87e106ce854f1128304932b5977398e258e,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
330,4673e1735ae8389d1e1f64dfe5462e1cc195828a2b44ff92389de898dbfac4a0,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
339,8f5de22afb0a742ad0ba93f5d5ff041776bbbc8fb8ad73b075c3a4774497c3f7,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
364,bc00a2b14956ab4adb4b72abdbdfae764898ebdfd7aecb1da658f8b79059395b,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
365,1e3831876d36b264863912e79c8b62674ec1c3b35221ee89ea96a990fce95c30,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
368,274d77f6186bb26a8266417d51c4b189b13a884b370eba168affed1b37d72a1c,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
451,2fe03dd6c302a59ffab1e17f3f0e923a35a8875eea233f0d6e42f892ef84aac2,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
473,b5cb08ef84bae7ec88d66664bef3fc46b7b43c69f00359108a92654be84746cd,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
481,2f6a12806348c52fb11a94cc41ccf0d02bc50b20182856a57879e8fb2ce503e8,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
483,5f68a0a5c6dcbcc496d204b14015349dd68af4c4eb1dd154b133217a5b852f69,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
488,ac3271baed62124cf82e910a69a15defc23cdc26bec522fcade00f2f64b43aad,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
491,926feb6ca423136578225a0d0683e0d7eae96765bd9ee6590941ae4e15f6a804,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
543,a2d9d0c1979537eaea5430c5431448632ba9392fdf9c44cefe14160ecc489cb5,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
557,5d0670a05d57b132578fce665575790ffd37bb1a0c23bc852ce2bc9f586afbd0,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
611,3b8083a1208b7e115727eb349569c226b7ca78e5bb2cb63862a3499f575af902,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
614,89f3abf3ca1b136259fc03000a4814b131f135f6c5f15455de906b8ff46a71d5,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
823,c0416dabfdea8202365166f2af3cca2337a0e0c352b05c029de36dff24f9dc98,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
850,4072707bbaffb7b2b442ce512d9cf63108b6b6b26bf9d327ecd01789f7bdb398,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
851,d2e7efecd56352e502a34a4a92269e2930fd1bb7a5fd5a31403eaa36b662599a,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
853,9c08d827acbd780ec0624ea6131ab8c8307d018eb6033cbf157531707a1bcb72,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
869,0b7d2a119206f4fa6a16bd8f2755a450beb7d9b241027bddc96c214d5d09fc06,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
875,8ff64211fd96a821b9f26718062d28a1e5c13a2de9844555b3f0df77bf6b03c6,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
876,a65d41bee5d344649c0dafad09beff57363ee106cb5071615070f94c9c3ad9cb,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
878,781a798294ecf26899e670918073ec45202a302e50af4fe999a93a794460c0d2,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
884,e6849043b6c65647026f685864b27d80c77217671d7de6ee5e26cd0fc621ff69,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
890,28d7ce56a467cd4a5c29a66dc90a25356a097323264ce2c2b84f59964bf1c94a,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
897,70dffcc3e6dd9d05e8be813fa7f6a0fd30085ddf5944e844e6eb4afccae3acbd,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
898,316728e20eeb0acf60092e47e40e93ff2a45806f5c580206a798debd1f827140,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
899,ff3412563e67f42db9e3192eb681a579d4a47926b4c8ebdb84fd75f0af854bc6,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
926,011aaac5ef0d28056202f2a1a16f580efd939dc9eeff906d54dffcd377f133c3,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
928,bc9403da8c7d9fbf1b4d9a76f938770f396e91af5da5b39c88224b36650b66f5,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
936,80059ca8092f8661153726b82393c5e13b30ee06d71d620505fa4f1fea10d0f1,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
937,499df7b60599ad7bda3c6b841b4e149734785b0cb5e2ee88cbd17298dcc7bba2,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
941,f349502f8c1f0504a811b4a460467183b747d34b5eabd524360e18cc29e2c314,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
946,5f3afb65000c48dd9a636dc606ce8cfb9d36a30d51699f7b47bddb7df9f6ac51,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
981,239621862538a7ed2bcfed9621a1890997268f18a94e1c04258fa5297a1ef994,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
982,1f1972ec8c998a2cbaf68a9cd434d479aeac1ca2a908f99427efbd55e067f38f,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
984,6a17749f33e164583a13dbb188f6ea00ed610fbaeca99a9cc08dc11a42161c87,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
987,a65e5d43f52106a2daa7bd95ba4b00ad021f0812680cd9b80a067782f4ea4ec1,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1006,62b606f01297b8f489bfb78f245532017f1cde69ed3a2729bbcc717211fdde89,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1013,b1b3ca414657007b95342e1f67d98ba2de5551a354d0be7c045168bc21e8b3b7,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1029,c325da41de73218e16cba4c8758ac0ff177ec0bf4d38342e621fa52e221967ef,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1039,b87dedf41d852a35651beb44081ad3e00984d3ca3a3e1ec3bd0d7329c1bc3689,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1047,512f2ab276b0264d2e06b9fbb9b1f7c4ee988fd8cf5afb70105147048186e8fe,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1079,f1232cdd6000cb0f0dc2eff75cca3b54b16a2994fca59180cc08c2718c5085a0,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1082,7b7ab64ea5e41a78473055264e991173e57f3476242c3f3109ae2a943a524dc0,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1102,f8c0af1d9f9857e07c63515f5b5ec59dd9224a3cfb4caec34d404bbb05f2f297,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1118,010fe3b5d3362dad42ad12f30754f104c96addc4485a32fa0121203e656b59c7,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1120,aa44d64b6499877cf2926e3fe917dc64fa7d077340fa5fd31569e38d3198bd06,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1127,750c63219bac7cc7dd17928d83c8da7136c13422f95dd5d0f9734d03b7802fec,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1134,a2267eccfea71535864b8516aced41fb2a6ce944b7d5e0e58dec557e2361d339,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1135,4c757b82b1e711fc4da3de03df43408943b34f4636fac08bdd1470def2ab3738,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1138,11b83a1650ccf21362979572751b1ddd20798d72837ae6a79650589da3ec9fba,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1157,c31b0727eb8ae1b57fbe08d2725f56107b6911e780fc7c7aa9dce3d970b74761,terminal_error,semantic_validation_failed,"cross.stance.direction: When R contains a stance, S cannot be `no_stance`; cross.related_no_stance: V=`relevant_without_stance` requires a consistent relevant Q and R/S/U combination; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`"
1172,fe61fb70353bbdcd4a9644d695a4f2b583db87dde6ab02fbb7bda3d707cbbb98,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1176,746cc5d28400b6fb763e478f99d2eec3d1e8db113dec7c2c782bbbac20b4d110,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1177,2c2223ac2661957ccc3f8fc5193f91de5e61dfc19ba385ac645e6a8549b4daa1,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1180,83eec4deba987c0907b987e5469bee46d8212e477b985cc797e0cb8fc3d2562b,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1193,a9ee0764c2c3818a7707d61297f12fd86887021ea5f778c9c70523333e309e5f,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1326,69df63684fe5c7d584e30fb2e89e89de08eb33ee2026f4c2a54e81525158bd7b,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1353,acbb4ab19fa7b550c3cab76ac51df02c3d518fa18ac6e02a9e9aa71c19b677e4,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1395,5fde2a7869fea5dd70b9031ecb1ddbd30ae75a032d6d3754a2c499d72e6ade65,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1423,beba5728a68bc82f53201050b8027cf4988e4dc6703a867459cc460bb5c3cffa,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1434,46f5d62cb937c20bc5de0d12ad117f72f84c67664cf11760c2bc0c8bb67c98ca,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1459,eef5966b259e5c717c7889775d15e5db2ae49957fab28f923d68d8233bcdeb9e,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1464,e875c1c7e0538c795c347d748a51f514123ad3c327239753dbe25853d7403d56,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1511,73ffcd01e35e35b292deb8cb5c28cf9c7c2f40bbbf838f161bf5d3f76db4bb9c,terminal_error,semantic_validation_failed,cross.related_without_stance_grade: A relevant Q with R=`no_stance` requires V=`relevant_without_stance`
1523,e85c62fafe38101d3c8153d4719539e8e9b7ab1d22a1e87a5cf26022cecf8402,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1569,8148d9a6e80f50b828dedf9519950d2da2626cc38563138d72b6fcd586eab229,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1579,c41a7b022e0625f8d091d6e9f896a64d5c37356dff3688c45e66ea8b336b6f20,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1588,dc33ad8ff04547b3374d1c3bb638714f9d70e3d29bbd569eed00ff6d69e7d965,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1591,546f69f3adea84768940fba4434d0f9ab10a5ff6ca2ec969450f78ddc7e13ac4,terminal_error,semantic_validation_failed,cross.related_without_stance_grade: A relevant Q with R=`no_stance` requires V=`relevant_without_stance`
1597,06ee85b7039e558b9a1e9ff2b0f691cb5a409b2c7e621c2402c08e065afba9a2,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1604,878423c3acc451af843b37cded165cf6e7b2d44fc6b298eceeb63f36fe4d47c6,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1732,65759af666f6ee93c721f1b90da70fd29182ba140c1efcbf886cf91d30ae0d1f,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1758,e576d0a4b753d158d5a16667e259c53fe7e6522e93e68566232c0a7a3090fe99,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1760,7bd8fde333566c34a55d21d0cbb07247494f1d992275fdb84f2ff77523a866f4,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1772,54542ef825d0595e8e21d8c589b242c460e108db5922e09413d81738124df125,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1784,30e90a27800be13c15f48a94c126fed5eadd72995395374b7f9126af00e27d3f,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1786,10dafc9f860d7a1337bea0e4c1a7693474c7bd029fe7b9f23b0bf24dc6d6ab4c,terminal_error,semantic_validation_failed,"cross.no_stance.direction: When R=`no_stance`, S must be `no_stance`; cross.usable_requires_stance: This V label requires R to contain a stance; cross.related_without_stance_grade: A relevant Q with R=`no_stance` requires V=`relevant_without_stance`"
1791,9f6a89e134457f07d4c2397e968864e51240f5fae1e9d328445cba014f1c7a66,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1794,bf26a47102297378e85e00199ec438cb6298a56d0d0feaa485a11b93da6f8eeb,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1801,cdde3c72444a7c8469b95196654e9701fd670adbf1837d559e73f35a9e37cd06,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1802,5704af81a104d18700bec16f949ce26785ae0933671bed6af8af8cbc45028c71,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1804,6775fd1c63b007b566d14f3e86a0622f2892d7e68357778c6205389ebb239fe1,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1809,05ebc44f3d3abf170d30ee10e424d807ec48a0de2a851b0b244379051a55a852,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1813,acf9d3a4e6cb4b523bfa9c265f0af2d85b4afc0814829c6b9ad72f6e2c6615a3,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1832,d4075bf7149581aa93230322443e86586d685ba8466d68cb9f47a612518e089e,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1849,0fbe0b3366513d9b91083a858d4daac391ac9ed799cc34ff4213c6158aacdbca,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1855,5a10a8921642300fbfa42f84c105e2ceda70911affccd0c9122751be39124430,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1862,92b2b5ffb10b46e968acefc18b3eb2fa56b9b191f4e3ce5d6fcb0629d665ff14,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1867,772a61f25de6c4ae55e97f61b633bbff9043cce2455ef531d5716beac1e85ef2,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1886,e2fdd767d5f4c3a66f1d881cb6f850befe73144f3b74fb5228c9744365e41896,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1940,b3b5f6f6983c7041e770cda461626824f449f7a64e48c56c908f532349021895,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1973,d792707ef64ad9b6de65cf081d0845f3ecdda4a1bfa23dfd3d7fdb1f66ff2391,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
1979,3e84a7a35e5f6693f9e014e373d16a998cd075d19a8d3d956e46d0e5f8b87cd2,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
1994,1c806e47c05f8761d50a1e181a578ff976b2602d678d3538969348115b20fd68,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2020,a458ae7a27556906da5189511cd84e7d3e23c9576f86a60f3348056292f9d32b,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
2106,aed4a777c75961142d4b81922a1ec968f5bfc645645e304e79fb2936388c7b2a,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2140,9f7a5b669da6798d24bae8e58013eecd1d275d5ad9d9f30f5952fa0a48a790dd,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2216,c0f5bc16761813bb9efcf9f305a5ec643d05cd1c596a34b6130564324fc8dd9e,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
2228,0a626b7636a23fd4bda271fda272033aa1f7fe9f4cb0aea469aada845acc9748,terminal_error,semantic_validation_failed,cross.related_without_stance_grade: A relevant Q with R=`no_stance` requires V=`relevant_without_stance`
2238,779b19eb2e4ab2c56eaf075753106bc9e21df8a61e37f167d36748dca89946dc,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2256,2e8ab3beb00d2ca3fc827de940d2ad5aceaa987037c60fb62a2ec2224f3a3ba5,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
2265,e078ce639dab777b2db18e5b16ad945549ab791f2d90c59b0db7734cc6cc4fad,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2305,c2646baa063091ad1a99b84326c649509cb7b6da81e69ba32d9c47e2533d39a9,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2307,be8d9e5ca1801c5ae560c694042c766679f887d6471f599a402b0b8108fc007d,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
2314,e8fd35a60f9f75d8dd83481e524b3d9909e0f9436aaf048bddec0180583febc8,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2316,be344ec7e4429c97d9b445de3aad4d6ecad068ce2b0a263d82403a682cb8fd4a,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2373,e18aa4bcea11ed0e734871e8dbeb352a71d42afe58354df7a907f811ede620f9,terminal_error,semantic_validation_failed,cross.related_without_stance_grade: A relevant Q with R=`no_stance` requires V=`relevant_without_stance`; keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2424,edac1d67fca2de817f397704d519da66a7e0b1d6bea90e8152e1d9317c2d23ed,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2431,fe71cbb399cb062f0f550e387e5223bf8879386e109f6a8ff6a0bbe9a8c986df,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2437,03cab63a41365fa01f9a62c9f60e563a17b2ff9591d1c3f1ccb7e41f19081b8d,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2441,a64dc16a4d447bb5f9eadc8764c40716032445e49c8e08c1bda6a02b5243eafc,terminal_error,semantic_validation_failed,keywords.not_in_comment: A direct-match term does not occur verbatim in `conversation_text`
2444,7d66761d670cef49be466644387dfbcd4a8231dae3823b85f8afc04492f95e67,terminal_error,repeated_invalid_response,Repeated identical invalid response; stopping semantic retries early
