mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,pt_iso_utc,lang,nlike,nrply,nfwd,nrd,user_uid,user_aname,user_sname,user_desc,user_nfans,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,has_url,has_media,topic_count_for_mid,multi_topic_noisy,relevance_label,relevance_confidence,relevance_reason,filter_mode,filter_version
Facebook:post:pfbid0TSSknmMTMouDnBfxqgQWR1q5bTkZhuS8vwSTWFjx7AiPqVtVHUgjLM4Fgn3r2DsLl,Facebook:post:pfbid0TSSknmMTMouDnBfxqgQWR1q5bTkZhuS8vwSTWFjx7AiPqVtVHUgjLM4Fgn3r2DsLl,pfbid0TSSknmMTMouDnBfxqgQWR1q5bTkZhuS8vwSTWFjx7AiPqVtVHUgjLM4Fgn3r2DsLl,Facebook,post,fb_message_data.txt,https://www.facebook.com/rashell.williamson/posts/pfbid0TSSknmMTMouDnBfxqgQWR1q5bTkZhuS8vwSTWFjx7AiPqVtVHUgjLM4Fgn3r2DsLl?__cft__[0]=AZZIwo3rQkihbKjeHnpqdKRH6zil3C89ekTqqbib--35j13XQH70P0_i4X9T9qzjSe2dvbhJK70n49UYM00aNb-W6ldwkIz6rNDlINaASBzUlnEb_plS_1s3e5y8p9CmEduShRke6E6zSqU59qo3Q6Lgna9RK4i1wvovoXY27SnaY5hKn8CYP29rUO4ctHBhoDM&__tn__=%2CO%2CP-R,,,大学生是否应更容易获得 SNAP 食品援助？,food stamps,Federal Judge Blocks SNAP Restrictions on Candy & Soda Purchases…,2026-06-24T01:56:33+00:00,en,0,0,5,-1,,rashell.williamson,Rashell Williamson,,0,false,false,true,9,false,true,1,false,weakly_relevant,0.6,"Topic token and policy context appear, but the retrieval keyword is absent.",rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02gUqGdDkMpBgk12aREpAxCYsZtpQfVb76rwNmyqzg4zHh6fDHL4EvHfH8TGf1bStKl,Facebook:post:pfbid02gUqGdDkMpBgk12aREpAxCYsZtpQfVb76rwNmyqzg4zHh6fDHL4EvHfH8TGf1bStKl,pfbid02gUqGdDkMpBgk12aREpAxCYsZtpQfVb76rwNmyqzg4zHh6fDHL4EvHfH8TGf1bStKl,Facebook,post,fb_message_data.txt,https://www.facebook.com/BCSCPA/posts/pfbid02gUqGdDkMpBgk12aREpAxCYsZtpQfVb76rwNmyqzg4zHh6fDHL4EvHfH8TGf1bStKl?__cft__[0]=AZaJPtspJGZ0DTmTKwDiN49QGJ44NA1GbTF2xTED24JAfFKoP45VlJj5WvxymgtW8NxXQeil5b0xvRZW5LB3G_0vStY6FVxpRKUksmNQA6viegGn4MmeU5eeA9jsKizzEXTOmGZJjZzbQnAlelPXb40GZUqgROd2bOAnLo3A_slRyZzhaHZ5BTevtoNBKNId8XQ&__tn__=%2CO%2CP-R,,,小费收入是否应免税？,no tax on tips,"The IRS has finalized the ""No Tax on Tips"" regulations, introducing a temporary deduction for qualifying tip income. Understanding the details of eligibility rules, inc…",2026-06-23T13:44:30+00:00,en,0,0,0,-1,,BCSCPA,"Blackburn, Childers & Steagall PLC",,0,true,true,false,25,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02gP9tigW5YHqxiTL2Xwztqn3f5jUVAapD3ydzw1DMVkEAFzvZ5VYLdWQUFsseEug3l,Facebook:post:pfbid02gP9tigW5YHqxiTL2Xwztqn3f5jUVAapD3ydzw1DMVkEAFzvZ5VYLdWQUFsseEug3l,pfbid02gP9tigW5YHqxiTL2Xwztqn3f5jUVAapD3ydzw1DMVkEAFzvZ5VYLdWQUFsseEug3l,Facebook,post,fb_message_data.txt,https://www.facebook.com/NYSdomesticviolence/posts/pfbid02gP9tigW5YHqxiTL2Xwztqn3f5jUVAapD3ydzw1DMVkEAFzvZ5VYLdWQUFsseEug3l?__cft__[0]=AZatyG0TyOg_pBxBK2e4QQqOgJuvC1tqyPiIne1uxSBK31bS9DrR57WV4YMu_Pjo2TUW53ToeuHO9sCcwWmzpeVi1CN3qBDIld5tQOyNTNeeLH1xJ-br_tk9hadIMsSbkmey9-giAB0uN5WMdUrAcJWme5gGNHcHxHuujJ3S-wev6d46sjzEpBhnKtVXp-owJeg&__tn__=%2CO%2CP-R,,,平台是否应强制移除非自愿 AI 伪造私密影像？,Take It Down Act,"The TAKE IT DOWN Act is now being officially enforced by the Federal Trade Commission. This new federal law requires online platforms, like social media and messaging a…",2026-06-19T11:36:03+00:00,en,0,0,1477,-1,,NYSdomesticviolence,New York State Office for the Prevention of Domestic Violence,,0,true,true,false,28,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0Z7bzZc8BTuXVwkSYUVMqKwFqNfYJsWmhnPH4hXSDJtpn9A4hMFHEeLcBtBmophupl,Facebook:post:pfbid0Z7bzZc8BTuXVwkSYUVMqKwFqNfYJsWmhnPH4hXSDJtpn9A4hMFHEeLcBtBmophupl,pfbid0Z7bzZc8BTuXVwkSYUVMqKwFqNfYJsWmhnPH4hXSDJtpn9A4hMFHEeLcBtBmophupl,Facebook,post,fb_message_data.txt,https://www.facebook.com/khtsradio/posts/pfbid0Z7bzZc8BTuXVwkSYUVMqKwFqNfYJsWmhnPH4hXSDJtpn9A4hMFHEeLcBtBmophupl?__cft__[0]=AZZ1fJdwUDKjxMDIkplzDnYEzHVbrcYajdmuVeSSg_7YiYuLWjpivjKg3hS2BLzvb_caNyrWAg3XvwoUjoFlGYzqDRGxr9l77IwJT0TwG0ly_rBPAhmQ7Y3_QIX0RBrxL98z5nm10PTs7tF2y_D1I9iGeCRB1jejNSieEBKDptT_Uf8i36wOyZ4lzcV9-7-bOho&__tn__=%2CO%2CP-R,,,平台是否应强制移除非自愿 AI 伪造私密影像？,revenge porn,"A lawsuit involving leadership at a Santa Clarita church alleges that church elders, including several members of law enforcement, showed ""revenge porn"" images of a wom…",2026-06-11T19:20:00+00:00,en,0,0,70,-1,,khtsradio,KHTS - Santa Clarita - Hometownstation.com,,0,true,true,false,26,false,false,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:c2b13c77cb125f96a21f608f0fed14c2,Facebook:post:c2b13c77cb125f96a21f608f0fed14c2,c2b13c77cb125f96a21f608f0fed14c2,Facebook,post,fb_message_data.txt,https://www.facebook.com/stories/122245022474193738/UzpfSVNDOjE2NjU4MDk4NjQ3MTA0OTg=/?view_single=false&__cft__[0]=AZZpd-XZQRJIYiUqniEGC0_NjM9RXWfEA44lqvC-YiwOFl4S7SSB4SuZk0zuYbe1m75EBqZdPw7QOvf6P6qcdVSzBP_klldjDC18j6Xj3ZJmmuNICwYmx4c4EdlqFAMPRN76fhcXhXEmsTbEfPUxUBMe68C9CMNC6h6q4DC-B15H4pY6yx3jBNMx1MY-q3Vkge_VQ_QVZr1x252lJtNYCLhp&__tn__=%3C%3C%2CP-R,,,政府是否应保护堕胎服务的可及性？,reproductive rights,Reproductive rights are human rights _ _ _ _ _,,en,0,0,4092,-1,,,ClearlyGino,,0,true,true,false,10,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:8850c44aa49a245e24ea0a4ae33d04bd,Facebook:post:8850c44aa49a245e24ea0a4ae33d04bd,8850c44aa49a245e24ea0a4ae33d04bd,Facebook,post,fb_message_data.txt,https://www.facebook.com/christsbodyministries?__cft__[0]=AZYinJ6t1FXJvHzPUe0JM5oGbqgWeDA-hscqzccWEL6qhYI1JJ_c1Z4gejRfX3GkY8nUkOeiC4yr-PmGskVKVa0e-4B4FdD0-5Bd3mubsU65eHfA3RUUbdg5CWS0Et1SB-0nTqo-qwDKIRrH-PPqz6QcmUh-2HU7q47lu1HQni_WYKbmJDN8oDy8MfGuoiH51gRLzG-xQ-iUpstNM5mWPDUy&__tn__=%3C%3C%2CP-R,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,overdose reversal,"Narcan, a life-saving overdose reversal medication, is now over-the-counter and widely accessible. Discover where you can get it and understand its use for those not de…",,en,0,0,0,-1,,,Christ's Body Ministries,,0,true,true,false,29,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02qZmk6Kz3339qJG7tXA6L7zmjxvyBkw2HtSPpWcPxscQANt3Hr9Jqza24EsFw6wekl,Facebook:post:pfbid02qZmk6Kz3339qJG7tXA6L7zmjxvyBkw2HtSPpWcPxscQANt3Hr9Jqza24EsFw6wekl,pfbid02qZmk6Kz3339qJG7tXA6L7zmjxvyBkw2HtSPpWcPxscQANt3Hr9Jqza24EsFw6wekl,Facebook,post,fb_message_data.txt,https://www.facebook.com/HHSMontcoPA/posts/pfbid02qZmk6Kz3339qJG7tXA6L7zmjxvyBkw2HtSPpWcPxscQANt3Hr9Jqza24EsFw6wekl?__cft__[0]=AZZkqJtpB3gCZovK3KT8XhzqZbcIBe1Q8aUUM86VAkrxNOByVVhACeerUbAkWZzbC6k7Ckcm4VmUlAeKxyDfV4ciPwyTjXJ1nw2-wmiiIJLUPRrFqUYnJdusGW8Qd_Vr0e-JKZbV5Acb5vb-ggVyNlHh98zGAqETbpgciDfMO3fylW24qnYbsZa8FgrvqNWZta0&__tn__=%2CO%2CP-R,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,overdose reversal,"What goes into an overdose‑reversal kit–building event? A whole lot of teamwork, purpose, and heart. _…",2026-06-23T11:32:42+00:00,en,0,0,50,-1,,HHSMontcoPA,Montgomery County Department of Health and Human Services,,0,true,true,false,18,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02j4ZUkTUWSkzqFgmT1YZfnoLc426LZsrc8B7mhTfQ5vAbkhFYed2cBizT8snhKPfl,Facebook:post:pfbid02j4ZUkTUWSkzqFgmT1YZfnoLc426LZsrc8B7mhTfQ5vAbkhFYed2cBizT8snhKPfl,pfbid02j4ZUkTUWSkzqFgmT1YZfnoLc426LZsrc8B7mhTfQ5vAbkhFYed2cBizT8snhKPfl,Facebook,post,fb_message_data.txt,https://www.facebook.com/GMOFreeUSA/posts/pfbid02j4ZUkTUWSkzqFgmT1YZfnoLc426LZsrc8B7mhTfQ5vAbkhFYed2cBizT8snhKPfl?__cft__[0]=AZbYuXYbDgMGPcBDVe0NSjAgCgQnvin-88PgUotZriHLLfQkOaCTbaM6xQpo2VUBdBX_IbH-XwYiaUD92b79evjpa3aw877nVI-uO5bnet2xwOqVL-L5JHqQ9rSo1To_7ua_9JlLUivNA6ciUxZvGJrvHsWfBO8jUu6pqwxhcc94XCdU_v7EE1l9167WUbf1JRY&__tn__=%2CO%2CP-R,,,政府是否应补贴家庭净水设备以应对 PFAS 等污染？,forever chemicals,Australia Sues 3M for $1.4 Billion Over PFAS 'Forever Chemicals' Contamination: The Australian government said it had launched legal action against 3M over contaminatio…,2026-06-23T14:21:36+00:00,en,0,0,154,-1,,GMOFreeUSA,GMO Free USA,,0,true,true,true,25,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid056fdp7RWFhxLYNVAwRhFwtvgCWvFCcRQANDnDGDrt5vAkupDAy5E8WupMWELnpoFl,Facebook:post:pfbid056fdp7RWFhxLYNVAwRhFwtvgCWvFCcRQANDnDGDrt5vAkupDAy5E8WupMWELnpoFl,pfbid056fdp7RWFhxLYNVAwRhFwtvgCWvFCcRQANDnDGDrt5vAkupDAy5E8WupMWELnpoFl,Facebook,post,fb_message_data.txt,https://www.facebook.com/StopPBMAbuse/posts/pfbid056fdp7RWFhxLYNVAwRhFwtvgCWvFCcRQANDnDGDrt5vAkupDAy5E8WupMWELnpoFl?__cft__[0]=AZbPJYlOsACsjQhQc5b_Jm5HkuurnVuKp-3DMc2A-b_HxTMZupAY7e92gJLjStQTKsIHRfIGZCH_TGYw3ZtkqyKaQ3v5j4ZmfT2egF5OicLl-nRtOteCzagwkWpvjJlNvHS775QN-7c0Nde7SMjISKiuiDJXFHqZwGGVP1Gp7MBSozYqR-mAXMn28sAkOu0KQDGsv-nB6uS01Az8ROl5noT7&__tn__=%2CO%2CP-R,,,政府是否应进一步压低处方药价格？,prescription drug prices,AG James Uthmeier joins Secretary Shevaun Harris in Miami to Announce Investigation into CVS Caremark over Prescription Drug Costs,2026-06-24T02:13:01+00:00,en,0,-1,-1,-1,,StopPBMAbuse,"Issues with Mail Order Pharmacy, Corporate Retail Pharmacy, & PBMs",,0,false,true,false,19,false,true,1,false,weakly_relevant,0.65,"Multiple keyword tokens match, but the post does not clearly discuss the topic.",rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02me4wWXiqYmjCzWJPv4X6MHGcqmb2FVuSyCoqKPfAW8RZmKGodQWeuspQ3wCNSKs6l,Facebook:post:pfbid02me4wWXiqYmjCzWJPv4X6MHGcqmb2FVuSyCoqKPfAW8RZmKGodQWeuspQ3wCNSKs6l,pfbid02me4wWXiqYmjCzWJPv4X6MHGcqmb2FVuSyCoqKPfAW8RZmKGodQWeuspQ3wCNSKs6l,Facebook,post,fb_message_data.txt,https://www.facebook.com/permalink.php?story_fbid=pfbid02me4wWXiqYmjCzWJPv4X6MHGcqmb2FVuSyCoqKPfAW8RZmKGodQWeuspQ3wCNSKs6l&id=61556188681835,,,数据经纪商是否应被禁止出售敏感个人数据？,foreign adversaries,The single greatest threat to our national security right now is not unfolding across the ocean but right here in our own backyard. Foreign adversaries are quietly buyi…,2026-06-24T02:46:11+00:00,en,0,0,331,-1,61556188681835,,Patriot's Voice,,0,true,true,false,28,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:12bea5a4dd3b21e386b534ae8838a080,Facebook:post:12bea5a4dd3b21e386b534ae8838a080,12bea5a4dd3b21e386b534ae8838a080,Facebook,post,fb_message_data.txt,https://www.facebook.com/profile.php?id=61557111026028&__cft__[0]=AZY7w7Pbj7SXIz6ugWDUzIWnnetoKyoNneUabrGcY6Cql6_a19F-t4_-_XF6yvoXnx9hRCb6qgjYbuZoY2A9QSkdcDsIxZvYZPjNiY8iR0dCAHpGQ3L3Szls83p5t77G8geoCJ4AXqLoHG2x65kJG9S1YXkNF4GE3nzB295jd5HrjFVal6psdLtSGzA7sHvTaqn4cij-KIUvHR5H4zwQqV-2&__tn__=%3C%3C%2CP-R,,,是否应加强警察问责并限制 qualified immunity？,qualified immunity,Ever wondered who's held accountable when mistakes happen? Qualified immunity changes the game on who pays for errors. It's a crucial concept for understanding justice …,,en,0,0,1335,-1,,,Auditing Reno 911,,0,true,true,true,27,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid05uQferT3babHNnCggF7h5DJM5bVF9KhChuAszQyWGt3k2akJutE5n5KWSwnt2gdal,Facebook:post:pfbid05uQferT3babHNnCggF7h5DJM5bVF9KhChuAszQyWGt3k2akJutE5n5KWSwnt2gdal,pfbid05uQferT3babHNnCggF7h5DJM5bVF9KhChuAszQyWGt3k2akJutE5n5KWSwnt2gdal,Facebook,post,fb_message_data.txt,https://www.facebook.com/mandie.diaz69/posts/pfbid05uQferT3babHNnCggF7h5DJM5bVF9KhChuAszQyWGt3k2akJutE5n5KWSwnt2gdal?__cft__[0]=AZZNwEsvEmqyk6F6VkaQZvfZUxUYZrbCXMbAOjuyJcHNJY3zZLUk6cyF07RNa4KUIPDwBN14z79xLab1BtdKgdcmq9_dlJ8khxkV-sGufPh1bA4B9DyMoC1p9iDIOLQR5mw0uegId2lcfhmPfoeo4KrZagUx29CS49ozO6yW-zONZMoC3p2AlVasijG5-rjOyAUFLu_rlPCt0gKrtR6Lj8xGgKO1857u9q8NkqpF3kekQQ&__tn__=%2CO%2CP-R,,,是否应加强警察问责并限制 qualified immunity？,police accountability,"Law enforcement needs accountability for the lives that they take they have everything to stop an issue why make it bigger why just call it a day taking somebody else's children way_Sean Monterrosa's last text message to his sisters was a petition for George Floyd. Less than an hour later, the 22-year-old was shot dead by police in Vallejo, Califor…",2026-06-24T03:02:19+00:00,en,0,-1,-1,-1,,mandie.diaz69,Real America with Jorge Ramos,,0,false,true,false,64,false,true,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02scNePBzBQcBkGXmVntW7SaTKQDi4tGHCW1PobmXLV1GT2tSpzXXbAGm8psmuUFJil,Facebook:post:pfbid02scNePBzBQcBkGXmVntW7SaTKQDi4tGHCW1PobmXLV1GT2tSpzXXbAGm8psmuUFJil,pfbid02scNePBzBQcBkGXmVntW7SaTKQDi4tGHCW1PobmXLV1GT2tSpzXXbAGm8psmuUFJil,Facebook,post,fb_message_data.txt,https://www.facebook.com/fran.magdziarzmeyer/posts/pfbid02scNePBzBQcBkGXmVntW7SaTKQDi4tGHCW1PobmXLV1GT2tSpzXXbAGm8psmuUFJil?__cft__[0]=AZb9hOkM6exrr1s7IzCwzBQVaSvkcWhXq97z9CcstS_hzJPSPtEl3r3k7Gu8O_vvnoqUWYEk2Rpk9dF5Cv0qiur7-Zj3ReVMrxyTHRLr9nXBdB8gfVUoI3iYuiP_jTgRMQ4dwvjkSg40-cGisEqizihojEFGQSHDZn1pcSBIcpAmoXhrqrVAgsuZCQ6w8wCu7XDq68YQszZYbtSdQlUiUVJwap_EHU7nzCfkBCNbRFp7ug&__tn__=%2CO%2CP-R,,,是否应延续或扩大医保保费补贴？,health insurance subsidies,This just isn't right!_ California Democrats are raising health insurance premiums on citizens by 97% so illegal migrants can continue to receive free healthcare. _ …,2026-06-24T02:41:24+00:00,en,0,-1,-1,-1,,fran.magdziarzmeyer,Fran Magdziarz-Meyer,,0,false,true,false,27,false,true,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02Fn75cRP2XvmdagRfUJN9MhH7rCaGs4MzQBSvfuxnrJk8GXVBQyXNgtofdCrZ7JJZl,Facebook:post:pfbid02Fn75cRP2XvmdagRfUJN9MhH7rCaGs4MzQBSvfuxnrJk8GXVBQyXNgtofdCrZ7JJZl,pfbid02Fn75cRP2XvmdagRfUJN9MhH7rCaGs4MzQBSvfuxnrJk8GXVBQyXNgtofdCrZ7JJZl,Facebook,post,fb_message_data.txt,https://www.facebook.com/openrightsgroup/posts/pfbid02Fn75cRP2XvmdagRfUJN9MhH7rCaGs4MzQBSvfuxnrJk8GXVBQyXNgtofdCrZ7JJZl?__cft__[0]=AZZp613_CRJzL5MLC9gUBFSJE9uU3fPubH0mxX-4oJyN-7fqIs-ha_vQ2Efgk1_h-RSMrny4M-dvmegF47jR-VjuWNJiG0CYTHwMKjDBO9o0RSIGviw4EPK8kY7CFqVfZwri-aceFLdEONftc92DfnGeqo6XaemQyyUHwWhh0W7Eeu2Xb5fu3eiFUVtQ_Kle2Xs&__tn__=%2CO%2CP-R,,,是否应恢复或强化网络中立性规则？,open internet,NEW: A global movement to defend the open internet _…,2026-06-16T16:09:00+00:00,en,0,0,0,-1,,openrightsgroup,Open Rights Group,,0,true,true,false,10,false,false,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0319yjHHD7P9533noqbooQ8e7qpc4QEdPGwJ6Ga6Y6WufHeAg8NUvHYWYMZE3LVqnpl,Facebook:post:pfbid0319yjHHD7P9533noqbooQ8e7qpc4QEdPGwJ6Ga6Y6WufHeAg8NUvHYWYMZE3LVqnpl,pfbid0319yjHHD7P9533noqbooQ8e7qpc4QEdPGwJ6Ga6Y6WufHeAg8NUvHYWYMZE3LVqnpl,Facebook,post,fb_message_data.txt,https://www.facebook.com/neoteotihuacan/posts/pfbid0319yjHHD7P9533noqbooQ8e7qpc4QEdPGwJ6Ga6Y6WufHeAg8NUvHYWYMZE3LVqnpl?__cft__[0]=AZZIagckj5PMJ92xjgHbLW0QMdp9MES1S581Bje733oomzl5GINgtclJDfn-ihmz3Y3-ndnaAdprwCFzcWVmiQWF81ZHHuRcnjOGmkjWYx3GtkBJN8EAbpX0-ErnGulFyYnmRY3ZdDJxH-9CuzTz5gxXrq9BXVyBUU_N0Z6-yKKobC23B1VnERuvlkaemQdrQd4&__tn__=%2CO%2CP-R,,,是否应恢复或强化网络中立性规则？,paid prioritization,"""Instead, Comcast now vaguely says that it won't ""discriminate against lawful content"" or impose ""anti-competitive paid prioritization."" The change in wording suggests …",2017-11-27T00:00:00+00:00,en,0,0,0,-1,,neoteotihuacan,Kyle Sullivan,,0,true,true,false,24,false,false,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0SokUAfmBRfXeUXwvttEgrMQ3Ww2A3Hn2AxcjF43My7prRRmatuUSRKdAaf4KZS3El,Facebook:post:pfbid0SokUAfmBRfXeUXwvttEgrMQ3Ww2A3Hn2AxcjF43My7prRRmatuUSRKdAaf4KZS3El,pfbid0SokUAfmBRfXeUXwvttEgrMQ3Ww2A3Hn2AxcjF43My7prRRmatuUSRKdAaf4KZS3El,Facebook,post,fb_message_data.txt,https://www.facebook.com/permalink.php?story_fbid=pfbid0SokUAfmBRfXeUXwvttEgrMQ3Ww2A3Hn2AxcjF43My7prRRmatuUSRKdAaf4KZS3El&id=61565540532861,,,是否应扩大儿童税收抵免或改成按月发放？,child tax credit || family tax credit,The Child Tax Credit (CTC) in the USA is a federal tax benefit that helps families reduce the amount of tax they owe when they have eligible children. �_IRS…,2026-06-23T11:41:07+00:00,en,0,0,0,-1,61565540532861,,USA,,0,true,true,false,29,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0pJVZhZTRXtCQr2UPWjpMPpH2DvkfHtaUPaByu2QUJfSr4QrWmZSN6JKQHxN9gHWBl,Facebook:post:pfbid0pJVZhZTRXtCQr2UPWjpMPpH2DvkfHtaUPaByu2QUJfSr4QrWmZSN6JKQHxN9gHWBl,pfbid0pJVZhZTRXtCQr2UPWjpMPpH2DvkfHtaUPaByu2QUJfSr4QrWmZSN6JKQHxN9gHWBl,Facebook,post,fb_message_data.txt,https://www.facebook.com/permalink.php?story_fbid=pfbid0pJVZhZTRXtCQr2UPWjpMPpH2DvkfHtaUPaByu2QUJfSr4QrWmZSN6JKQHxN9gHWBl&id=61583138007041,,,是否应扩大免费学校餐？,school lunch debt,"Lawrence B. Jones III Quietly Clears $600,000 in School Lunch Debt — and the Reason Is Moving Fans_ Read more: _…",2026-06-24T02:11:48+00:00,en,0,0,0,-1,61583138007041,,Perspective Matters,,0,true,true,false,21,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02zFzf4oxPUjsQbQ4X36SM4BbQnzBWSqQTxK8q5GmbjK1ybFKjNs5HEYhVf7CPthuSl,Facebook:post:pfbid02zFzf4oxPUjsQbQ4X36SM4BbQnzBWSqQTxK8q5GmbjK1ybFKjNs5HEYhVf7CPthuSl,pfbid02zFzf4oxPUjsQbQ4X36SM4BbQnzBWSqQTxK8q5GmbjK1ybFKjNs5HEYhVf7CPthuSl,Facebook,post,fb_message_data.txt,https://www.facebook.com/MsToyLewis/posts/pfbid02zFzf4oxPUjsQbQ4X36SM4BbQnzBWSqQTxK8q5GmbjK1ybFKjNs5HEYhVf7CPthuSl?__cft__[0]=AZaAU650bnFlPq1GJlnDcgTaM3eLeW_X_PlcziazZLnpAac02DnikPHm32MZEsqSKN9Uqpof4PPNy1ts_dGPzsRh6W8FeOBnN9u5HQpDIYHryyfmBR57XPOFJZEzcZW5CxhB7938L6M6scnJtFuTU2QZQQyyioDwpCbkYg73dFyn-GVj06XbDOs566x4RaL5sA7EAkB7dHUUKrpWswN_NnYwoTHdZUrrAx2Ga8spRyNwEg&__tn__=%2CO%2CP-R,,,是否应提供带薪家庭假和育儿假？,FMLA,Fmla,2026-06-24T00:52:22+00:00,tr,0,0,12,-1,,MsToyLewis,Toyy Lewis,,0,true,true,false,1,false,false,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02rhBtxVRwHteHiVbDVY6YhQbGfFeUMYZYWjqCu5a7WnhCYJG6hkz5rQt8r8Q4sa8kl,Facebook:post:pfbid02rhBtxVRwHteHiVbDVY6YhQbGfFeUMYZYWjqCu5a7WnhCYJG6hkz5rQt8r8Q4sa8kl,pfbid02rhBtxVRwHteHiVbDVY6YhQbGfFeUMYZYWjqCu5a7WnhCYJG6hkz5rQt8r8Q4sa8kl,Facebook,post,fb_message_data.txt,https://www.facebook.com/sageandsweetgrassatthebradshawhouse/posts/pfbid02rhBtxVRwHteHiVbDVY6YhQbGfFeUMYZYWjqCu5a7WnhCYJG6hkz5rQt8r8Q4sa8kl?__cft__[0]=AZanCUSYZIksYhxNIfRK1wOXxxjxaH-67qj0y6GqPVkZb3rseThEuBe-H_0kEcD2SZPeV7bKCXAvaZv_PS9ZYbK4EpMyE0lZkxBdSqoqEhi7-Ux-9nGqxoP57ocChYb7qr3lm6BZCPnC5nAdfe0ifW-JA80Oy5EVszoF_-ge-C_VN8kUrS0hpokGTrOiVtZzwjM&__tn__=%2CO%2CP-R,,,是否应提高联邦最低工资？,federal minimum wage,There is not a single state in America where a full-time minimum wage job covers a two-bedroom apartment. Not one._That's not an opinion. That's from the National Low Income Housing Coalition's annual Out of Reach report. And the numbers behind that headline are staggering._The federal minimum wage is $7.25 an hour. The housing wage needed to afford a modest two-bedroom apartment nationally is $33.63 an hour. That's more than four t…,2026-06-23T10:42:04+00:00,en,0,0,18,-1,,sageandsweetgrassatthebradshawhouse,Sage and Sweetgrass at the Bradshaw House Inc.,,0,true,true,false,82,false,false,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:00e9a9224bc83bf6e147befdbb94f6dc,Facebook:post:00e9a9224bc83bf6e147befdbb94f6dc,00e9a9224bc83bf6e147befdbb94f6dc,Facebook,post,fb_message_data.txt,https://www.facebook.com/stories/101780208621684/UzpfSVNDOjEwNDE3NzI5OTUxNzM3NzQ=/?view_single=false&__cft__[0]=AZZwGSE-Kp5VflHkti4by-XJaugvg9D1dJ7cAwxgsqQuAVRREGvG0Y7Hx_-rafGR60e0hWmrupHxYvSOWG4cF32ElGMWDQYEDs-8aBTyKL52M4uN3W83Hkpi8-XIaqbviRc4zXFiYx_H6G--jkvBV0hpZeUp2lCoSLbMBpKWODyA_026vyueKL6PyILU7J4X7vTd77DCSV_hZw-1EQKF5Yjj&__tn__=%3C%3C%2CP-R,,,枪支遗失或被盗后是否应强制上报？,gun trafficking,"A major gun trafficking ring that spanned from Georgia to New York City has been dismantled, taking dozens of firearms worth tens of thousands of dollars off the street…",,en,0,0,488,-1,,,1010 WINS,,0,true,true,false,29,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
