mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,pt_iso_utc,lang,nlike,nrply,nfwd,nrd,user_uid,user_aname,user_sname,user_desc,user_nfans,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,has_url,has_media,topic_count_for_mid,multi_topic_noisy,relevance_label,relevance_confidence,relevance_reason,filter_mode,filter_version
Facebook:post:pfbid0jqEBVC5Mk6kdNZWLnEz5nGfJy1T11XSKFMnZAJ54ASjgodrXu7KGGSATweEa8ZUEl,Facebook:post:pfbid0jqEBVC5Mk6kdNZWLnEz5nGfJy1T11XSKFMnZAJ54ASjgodrXu7KGGSATweEa8ZUEl,pfbid0jqEBVC5Mk6kdNZWLnEz5nGfJy1T11XSKFMnZAJ54ASjgodrXu7KGGSATweEa8ZUEl,Facebook,post,fb_message_data.txt,https://www.facebook.com/ncstate/posts/pfbid0jqEBVC5Mk6kdNZWLnEz5nGfJy1T11XSKFMnZAJ54ASjgodrXu7KGGSATweEa8ZUEl?__cft__[0]=AZba_gWR52orwr2MLI-KUMIAdgRqL4OQgFSJxXjBJxe1y4x8_LQT5ZkoQ8FCCTSwEzawEeKpZyjoHXNOZz9SfMnyD3VyEA_GC6IppM4dJfn9PpQdZ4s0vxXnh-QEvO89n8vsmYbd28EOqVSz12qbf08ETYRPYDPEU_r3XVSPdjOxXsy9eskmEHX699WXHG4NtWI&__tn__=%2CO%2CP-R,,,大学生是否应更容易获得 SNAP 食品援助？,student food insecurity,"With help from NC State Dining, the student-led Food Recovery Network alleviates food insecurity by rescuing leftovers that otherwise would go to waste. _…",2026-06-18T10:58:25+00:00,en,0,0,199,-1,,ncstate,NC State University,,0,false,true,false,25,false,true,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0td8VoSw6JMNFB3boUPfZwWdRa7niJiSWHUfDysyxLjKRViUnpsG2VBTZqYaWDn3Ql,Facebook:post:pfbid0td8VoSw6JMNFB3boUPfZwWdRa7niJiSWHUfDysyxLjKRViUnpsG2VBTZqYaWDn3Ql,pfbid0td8VoSw6JMNFB3boUPfZwWdRa7niJiSWHUfDysyxLjKRViUnpsG2VBTZqYaWDn3Ql,Facebook,post,fb_message_data.txt,https://www.facebook.com/karlton.healey/posts/pfbid0td8VoSw6JMNFB3boUPfZwWdRa7niJiSWHUfDysyxLjKRViUnpsG2VBTZqYaWDn3Ql?__cft__[0]=AZb7FxTZJzrSivXlNtjiJGi2G3ob_psUY1wpoyWt92eSx7zbP-ZG_KjLcOGbMRYNv6CbyP6RPJDW8x8oZ9nmeg4j2DAs-l3me4cwOS65Edi9KjHDawpO7jMAobTimtZGjbsLNJWWXqQuxZZMf-L9jljemgP0t3Doq4-hHR5n5mekbg&__tn__=%2CO%2CP-R,,,小费收入是否应免税？,no tax on tips,"But they voted against no tax on Social Security. They voted against no tax on tips. They voted against no tax on overtime,""",2026-06-24T00:44:30+00:00,en,0,0,4,-1,,karlton.healey,Karlton Healey,,0,true,true,false,23,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02sZeKFMkv38WLnNud9sei7P3kgyG1EoXrsJkJPnp43urCtnha6zQAr1rwS3w7AEWyl,Facebook:post:pfbid02sZeKFMkv38WLnNud9sei7P3kgyG1EoXrsJkJPnp43urCtnha6zQAr1rwS3w7AEWyl,pfbid02sZeKFMkv38WLnNud9sei7P3kgyG1EoXrsJkJPnp43urCtnha6zQAr1rwS3w7AEWyl,Facebook,post,fb_message_data.txt,https://www.facebook.com/WBOCTV16/posts/pfbid02sZeKFMkv38WLnNud9sei7P3kgyG1EoXrsJkJPnp43urCtnha6zQAr1rwS3w7AEWyl?__cft__[0]=AZbvEZBK5u9szmgsB3z1m-H9gjfhrgbnEi5hcmkeekyVGfmh_iNTY8OjXeHof0a5FKKMujBh3bx9Yna_TJ1y8iBv4FiGR5FatvYan3FlkctvgomSCXH5ShcJ_BJLjuU-BzMqPL7WZWe4Pc6m9wsLd7QrKAb5GSUEbnBDno6EwAfFI8KbdRCeuBukMxvrz5YSQPM&__tn__=%2CO%2CP-R,,,平台是否应强制移除非自愿 AI 伪造私密影像？,revenge porn,"WBOC has obtained communications between Wicomico County Executive Julie Giordano and Wicomico County Sheriff Mike Lewis centered around allegations of ""revenge porn"" a…",2026-06-11T22:03:00+00:00,en,0,0,623,-1,,WBOCTV16,WBOC TV 16 Delmarva's News Leader,,0,true,true,false,23,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid06N4EVYF9xYT2xWRgiiUYry1dm6unmfNPM5ydZJqC6WUepYVGBpJmVJWccpyim6UBl,Facebook:post:pfbid06N4EVYF9xYT2xWRgiiUYry1dm6unmfNPM5ydZJqC6WUepYVGBpJmVJWccpyim6UBl,pfbid06N4EVYF9xYT2xWRgiiUYry1dm6unmfNPM5ydZJqC6WUepYVGBpJmVJWccpyim6UBl,Facebook,post,fb_message_data.txt,https://www.facebook.com/permalink.php?story_fbid=pfbid06N4EVYF9xYT2xWRgiiUYry1dm6unmfNPM5ydZJqC6WUepYVGBpJmVJWccpyim6UBl&id=100089984641236,,,平台是否应承担更严格的儿童网络安全保护责任？,KOSA,"Luh bbatch kosa ini sya_𝐁𝐀𝐍𝐀 𝐒𝐀 𝐔𝐒𝐀 𝐊𝐀 𝐃𝐎𝐊𝐓𝐎𝐑𝐀 𝐒𝐀 𝐌𝐀𝐑𝐀𝐑𝐀𝐆 𝐌𝐀𝐑𝐈𝐇𝐀𝐓𝐀𝐆, 𝐆𝐈𝐏𝐔𝐒!𝐋 𝐒𝐔𝐋𝐎𝐃 𝐒𝐀 𝐏𝐀𝐍𝐈𝐌𝐀𝐋𝐀𝐘, 𝐏𝐀𝐓@𝐘!_Patay ang bana sa usa ka doktora human kini gipusil sa duha k…",2026-06-24T03:41:04+00:00,tl,0,-1,-1,-1,100089984641236,,Daday Alimboyong,,0,true,true,false,32,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02z2ftN5stDZUc46khXiQ5AHehgfv3rCdB8oc33yZ9iFrPKn6YYQZByP8fypkMFFXxl,Facebook:post:pfbid02z2ftN5stDZUc46khXiQ5AHehgfv3rCdB8oc33yZ9iFrPKn6YYQZByP8fypkMFFXxl,pfbid02z2ftN5stDZUc46khXiQ5AHehgfv3rCdB8oc33yZ9iFrPKn6YYQZByP8fypkMFFXxl,Facebook,post,fb_message_data.txt,https://www.facebook.com/CongressmanJohnMannion/posts/pfbid02z2ftN5stDZUc46khXiQ5AHehgfv3rCdB8oc33yZ9iFrPKn6YYQZByP8fypkMFFXxl?__cft__[0]=AZZTJ3qr48bg3wtev74CuElWQQwWARLW8kugqyeQzF8NOjCd1jSs-uGJS146Ll7TYzIkJWQPk07ulbCoxQlx3hJQcOcGEgkExL9AECTdWQUUE87ST_5SNlOBnYNTi90NKsHW_kakHJsIHn-NT8y4m6kMMwrDqr4dcomMNBaXONZSkCaTHtY-DnUWkJmiwLfud84&__tn__=%2CO%2CP-R,,,政府是否应保护堕胎服务的可及性？,Women's Health Protection Act,"On the anniversary of Roe v. Wade, we're reminded that reproductive freedom was the law of the land for nearly 50 years—and that right was taken away._I'm proud to cosponsor the Women's Health Protection Act to restore reproductive rights and ensure these deeply personal health care decisions are made by a woman and her doctor, not politicians._I'll continue to defend reproductive freedom and I'll fight in Congress to protect women'…",2026-01-22T00:00:00+00:00,en,0,0,619,-1,,CongressmanJohnMannion,Congressman John W. Mannion,,0,true,true,false,78,false,false,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid012LUrmpK6nzNbM1kru3cdTjVS6PE5J7eXArCSQkdf6riAcv8dAVz8hk4WFTVBJZXl,Facebook:post:pfbid012LUrmpK6nzNbM1kru3cdTjVS6PE5J7eXArCSQkdf6riAcv8dAVz8hk4WFTVBJZXl,pfbid012LUrmpK6nzNbM1kru3cdTjVS6PE5J7eXArCSQkdf6riAcv8dAVz8hk4WFTVBJZXl,Facebook,post,fb_message_data.txt,https://www.facebook.com/SHRPslc/posts/pfbid012LUrmpK6nzNbM1kru3cdTjVS6PE5J7eXArCSQkdf6riAcv8dAVz8hk4WFTVBJZXl?__cft__[0]=AZb8s0YHdIMihB6F9c9FMNLFqRFCXxtr73JrSg_qNYVdyw41qfTqXFNwhQMPrhvhdM4ntz_A7hlvqAD3UfR2eWdosP2Lxaxvh_UmbfLcmxcFByHkntqj8XzG7qcnzgq4PgK2sCGA6_nyyzi14PqBNsD6LC70xXWm8CVek5QALECiLeQedozllQ-CZIOyuH53xzs&__tn__=%2CO%2CP-R,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,naloxone,More naloxone in more places thanks to our Naloxey-Boxey! …,2026-06-23T15:30:55+00:00,en,0,0,0,-1,,SHRPslc,Salt Lake Harm Reduction Project,,0,true,true,false,10,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0WtjgHhBDptZXPe6uDtiXK1mAsQadQEfxGLVjVFwrkggwJaSULrabNtqTc7YWecMyl,Facebook:post:pfbid0WtjgHhBDptZXPe6uDtiXK1mAsQadQEfxGLVjVFwrkggwJaSULrabNtqTc7YWecMyl,pfbid0WtjgHhBDptZXPe6uDtiXK1mAsQadQEfxGLVjVFwrkggwJaSULrabNtqTc7YWecMyl,Facebook,post,fb_message_data.txt,https://www.facebook.com/ChaliceForeverAllen/posts/pfbid0WtjgHhBDptZXPe6uDtiXK1mAsQadQEfxGLVjVFwrkggwJaSULrabNtqTc7YWecMyl?__cft__[0]=AZa22jSeIQj-9ILlGlNJjLQhpTSOG8Js1IcN1YLkvo-gEp8Jm1JhrIfX_kmqAjZOKRz5OI5iYnhV5nUmj3T_RwgEqYLhQnpdwHCyFFQYU4SLsEHoGwXwwhKNC8f5-yYm0cLimH5uZ3n21KaveWSVejHlLKI-PJbYghwF0BaJX6IIjFubxIOv-X1T-ChRmWGLSnQ&__tn__=%2CO%2CP-R,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,opioid crisis,"I have a serious question about Georgia's opioid settlement funds._Georgia received settlement money from lawsuits connected to the opioid crisis. That money was supposed to help communities with treatment, detox beds, recovery support, prevention, housing assistance, harm reduction, and services for families affected by addiction._So my question is simple: where did the money go?…",2026-06-24T03:04:48+00:00,en,0,0,1,-1,,ChaliceForeverAllen,William Allen,,0,true,true,false,57,false,false,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0kQ6o9Rtd2NQojRdWPSikVbfFYU6r4hZTdobGdJqYrjakZkDgYW5taHjQZmSkKmBDl,Facebook:post:pfbid0kQ6o9Rtd2NQojRdWPSikVbfFYU6r4hZTdobGdJqYrjakZkDgYW5taHjQZmSkKmBDl,pfbid0kQ6o9Rtd2NQojRdWPSikVbfFYU6r4hZTdobGdJqYrjakZkDgYW5taHjQZmSkKmBDl,Facebook,post,fb_message_data.txt,https://www.facebook.com/deena.soto.tan/posts/pfbid0kQ6o9Rtd2NQojRdWPSikVbfFYU6r4hZTdobGdJqYrjakZkDgYW5taHjQZmSkKmBDl?__cft__[0]=AZZx6yElEBBDbW115zTXCU_lSVLCzLV0vdXc0V4nfrHRGegHeZcBHPDT8mBF8kvhC3jPR_KkvQp7PVbtsuIj0qKA0MvP8wvMO-Uqt_70OXTaRFSpSR0BnYkNenYfobzalC_QUyod7b3vO9ADAoBBaeNkiw82Ca6uJIvlEKzLCQZVcpkiqtfEPQh9iuLJqN805IOs1wamyZMSCyhZ3BuASrQp8IFV95B1mvcNDcRDStysMw&__tn__=%2CO%2CP-R,,,政府是否应补贴家庭净水设备以应对 PFAS 等污染？,forever chemicals,"Every day, millions of people across the country turn on their tap and drink water contaminated with toxic ""forever chemicals"" — PFAS linked to cancer, infertility, and impaired fetal development._In 2024, after years of inaction, the EPA finally established the first-ever federal limits on PFAS in drinking water. Communities that fought for decades finally had the protection they'd been promised._Now TRUMP's EPA wants to REPEAL FEDERAL RESTRICTIONS on four PFAS chemicals e— 和 _ 、_…",2026-06-23T21:21:47+00:00,en,0,0,0,-1,,deena.soto.tan,Deena Soto Tan,,0,true,true,true,79,false,false,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0MHDddqcefGsuU1jb9z53diVc9UNPjCZTXCciRERoftAS8nbGgH1go5Wn4kboWnGCl,Facebook:post:pfbid0MHDddqcefGsuU1jb9z53diVc9UNPjCZTXCciRERoftAS8nbGgH1go5Wn4kboWnGCl,pfbid0MHDddqcefGsuU1jb9z53diVc9UNPjCZTXCciRERoftAS8nbGgH1go5Wn4kboWnGCl,Facebook,post,fb_message_data.txt,https://www.facebook.com/kameelah.brown.3/posts/pfbid0MHDddqcefGsuU1jb9z53diVc9UNPjCZTXCciRERoftAS8nbGgH1go5Wn4kboWnGCl?__cft__[0]=AZZtKi1nWJgapdvdNInA094GJdmFlrjnHS6-aVhWDg90QrBnBZnNdlyjS1ScZ9Liu_IMhPMzteKZ2rPFiOZuZS1-imXfZHn-YuhpasKjeysORJYaexjUNowD_beyB2KlsTSAiLPIYjdT5uzvwM532PRA8OMO1C_fjyVaSQ34UwY7dA&__tn__=%2CO%2CP-R,,,政府是否应进一步压低处方药价格？,drug price negotiation,"CMS Proposed Rule Alert: Medicare Drug Price Negotiation Program_CMS has issued a proposed rule (CMS-4215-P) that would codify policies for the Medicare Drug Price Negotiation Program and the Medicare Part D benefit program, implementing provisions of the Inflation Reduction Act and the Working Families Tax Cut Act. _The rule would formalize existing Negotiation Program guidance into regulatory text under 42 CFR Parts 423 and 429 and proposes a modification to the fixed com…",2026-06-23T11:15:20+00:00,en,0,0,0,-1,,kameelah.brown.3,Kameelah Spence,,0,true,true,false,75,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid031heeJ45kcJoKy2t3cP5hBZiZ6Ca49ndTVRbtZt8sPHTvfvLq7ekSoVSfQZSwEFQ1l,Facebook:post:pfbid031heeJ45kcJoKy2t3cP5hBZiZ6Ca49ndTVRbtZt8sPHTvfvLq7ekSoVSfQZSwEFQ1l,pfbid031heeJ45kcJoKy2t3cP5hBZiZ6Ca49ndTVRbtZt8sPHTvfvLq7ekSoVSfQZSwEFQ1l,Facebook,post,fb_message_data.txt,https://www.facebook.com/redlinenewsfb/posts/pfbid031heeJ45kcJoKy2t3cP5hBZiZ6Ca49ndTVRbtZt8sPHTvfvLq7ekSoVSfQZSwEFQ1l?__cft__[0]=AZb9qW72MQTXpG8geJKefZj0e-z08LrTOBDlVIcGRq2zvskapyKcaeh3-9jOAx3QtG5lsGTBBwmC0naAjNEav5aa5RhM2Wv21GC4uAgBvVCi6VC1zhkeYkqP8ewCwYeS58FsVqVCbGelLG-ezZbIzanu2GCnP1mKSgHeKuG1bsOxbnXQm7tWKdybID71BBipZTzRrODEqeAcnT3Eyy6iijq3&__tn__=%2CO%2CP-R,,,数据经纪商是否应被禁止出售敏感个人数据？,foreign adversaries,The foundation of a nation starts with the ground we stand on. Foreign adversaries are quietly buying up massive tracts of acreage near some of our most sensitive milit…,2026-06-24T00:46:11+00:00,en,0,0,578,-1,,redlinenewsfb,Redline News,,0,true,true,false,29,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:b296d29bb53bb158880912f257d58236,Facebook:post:b296d29bb53bb158880912f257d58236,b296d29bb53bb158880912f257d58236,Facebook,post,fb_message_data.txt,https://www.facebook.com/daniel.collins.152661?__cft__[0]=AZbRixGUlPbHfiFJV3PgAoxjZt6_hrSsMHFbFa22BBa2k2Vc3gssKqDTwmtWGg_Ecx36bTj0Gxt8Y7TpkYGxctHEGSaEdJEea5nBsX9zy4v9PHI-MD2e5trTZIs_BKTkyGLpg4SIp2KYYkWHitIf50u1ZPITbF3WGKJ5D_eYpG2W95FyOrUmEpmjpT7Owidj0TnvIvJN35lHl_kPR011Urvk&__tn__=%3C%3C%2CP-R,,,是否应加强警察问责并限制 qualified immunity？,qualified immunity,"Officer Hymon was still granted qualified immunity despite the 1985 landmark ruling in Tennessee v Garner. The courts ruled that Officer Hymon was operating in ""good fa…",,en,0,0,839,-1,,,,,0,true,true,true,27,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0uNAAdJJJ5YpUctSvNgZnay2aCeGSejFW8fVNWEHQbPjMSVwGrZECRUJ3JcUp29egl,Facebook:post:pfbid0uNAAdJJJ5YpUctSvNgZnay2aCeGSejFW8fVNWEHQbPjMSVwGrZECRUJ3JcUp29egl,pfbid0uNAAdJJJ5YpUctSvNgZnay2aCeGSejFW8fVNWEHQbPjMSVwGrZECRUJ3JcUp29egl,Facebook,post,fb_message_data.txt,https://www.facebook.com/FCC/posts/pfbid0uNAAdJJJ5YpUctSvNgZnay2aCeGSejFW8fVNWEHQbPjMSVwGrZECRUJ3JcUp29egl?__cft__[0]=AZbCoKCAVYjq4uZ00pvWxoR6LuJ_bUW8QpXef8SJ23k-tjApoJELU68NnBoTqva1pHeeFm8iYxVidtNnPwMjqqrxlHtum7jcJ7WCSR8oIo_YknSehoQSNs6y0Cp6IMOG8rBk7gaZ5ejeMK2OnPtvw99hs3rzjlkGV2XSN1T7ao4ObS5BGCSHMofzXCx7KM9Xenc&__tn__=%2CO%2CP-R,,,是否应延续低收入家庭宽带补贴？,internet subsidy,"""The Federal Communications Commission (FCC) announced Wednesday it is launching a sweeping review of its school internet subsidy E-Rate program, citing concerns that i…",2026-06-04T16:26:00+00:00,en,0,0,12,-1,,FCC,Federal Communications Commission,,0,true,true,false,25,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid05pGwE6LY89rmRFnHajxXYeiv24fTnEo1yMFRFAKojVGTvPdgpZKf4vMxnMa1QDWLl,Facebook:post:pfbid05pGwE6LY89rmRFnHajxXYeiv24fTnEo1yMFRFAKojVGTvPdgpZKf4vMxnMa1QDWLl,pfbid05pGwE6LY89rmRFnHajxXYeiv24fTnEo1yMFRFAKojVGTvPdgpZKf4vMxnMa1QDWLl,Facebook,post,fb_message_data.txt,https://www.facebook.com/AmericanPublicAffairsCommittee/posts/pfbid05pGwE6LY89rmRFnHajxXYeiv24fTnEo1yMFRFAKojVGTvPdgpZKf4vMxnMa1QDWLl?__cft__[0]=AZaZ22WR1AQihCnMWrOKX7BhDgu9A1uei6tQ1R-5lmil4HfyLYNls3otXFRaN6gQeqbI5YdBP9p603bIOVP6YSJfoiWAEdW3Wwfezb6FijUxX9_8yrcf5pWwK9XFkbQx1myt5qjI5FqNiI2xREMGrJoHSTuvAhLJdaxvisEH3GAr347j_KI6Gx3a2QwDNJ1jaJw&__tn__=%2CO%2CP-R,,,是否应延续或扩大医保保费补贴？,ACA subsidies,"In 2026, ACA marketplace premiums for 22 million Americans doubled (from an average of $888 to $1,904 a year) after enhanced subsidies ended on January 1, following the…",2026-06-22T11:11:17+00:00,en,0,-1,-1,-1,,AmericanPublicAffairsCommittee,APAC,,0,false,true,false,29,false,true,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02TvWahdRNX3vZiDpfSyKMDA3wcmLCfPQPxrDkW96idB4DkFazPCdP7RQvAbcATjcZl,Facebook:post:pfbid02TvWahdRNX3vZiDpfSyKMDA3wcmLCfPQPxrDkW96idB4DkFazPCdP7RQvAbcATjcZl,pfbid02TvWahdRNX3vZiDpfSyKMDA3wcmLCfPQPxrDkW96idB4DkFazPCdP7RQvAbcATjcZl,Facebook,post,fb_message_data.txt,https://www.facebook.com/TogetherDeclaration/posts/pfbid02TvWahdRNX3vZiDpfSyKMDA3wcmLCfPQPxrDkW96idB4DkFazPCdP7RQvAbcATjcZl?__cft__[0]=AZZWzXrbOKKf5J7mZ9UDYBk16M1Eb5VUMVsPs_kGmfMQYKjGPg5gBP7zKPFVL9I5dZOnwZfeH-fnHgb815vAv4KnM1U-7NiAncdsNgtwjMver6FyxZBYJ-M4maj6NOFoC7NcsNepVP_mpySuRJe1_27tQAYz9maqzfl1Px-6Fq1csXsI_Om6NxKPaQszBcOpCao&__tn__=%2CO%2CP-R,,,是否应恢复或强化网络中立性规则？,open internet,The open internet has been one of the greatest forces for freedom and human progress in history.…,2026-06-19T11:47:57+00:00,en,0,0,879,-1,,TogetherDeclaration,Together Declaration,,0,true,true,false,17,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0eoraAUSerYWa8pN5GtmFsv3vQgQmYZCPz7s46E96c4gpwUbWcpkagjyqPtxxXmX1l,Facebook:post:pfbid0eoraAUSerYWa8pN5GtmFsv3vQgQmYZCPz7s46E96c4gpwUbWcpkagjyqPtxxXmX1l,pfbid0eoraAUSerYWa8pN5GtmFsv3vQgQmYZCPz7s46E96c4gpwUbWcpkagjyqPtxxXmX1l,Facebook,post,fb_message_data.txt,https://www.facebook.com/permalink.php?story_fbid=pfbid0eoraAUSerYWa8pN5GtmFsv3vQgQmYZCPz7s46E96c4gpwUbWcpkagjyqPtxxXmX1l&id=61582001172519,,,是否应恢复或强化网络中立性规则？,net neutrality,"Net neutrality debates are heating up again! Both sides have strong arguments - some say it's about free speech online, others argue it stifles innovation. What do YOU think? _ _",2026-04-25T00:00:00+00:00,en,0,-1,-1,-1,61582001172519,,Tu Iu,,0,true,true,false,31,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02L4n2FturS116BjDqsmGu4649VkfAKQ3LMd3PRDJ1pjQh1u5AxxK4Mw9S4pGADPrYl,Facebook:post:pfbid02L4n2FturS116BjDqsmGu4649VkfAKQ3LMd3PRDJ1pjQh1u5AxxK4Mw9S4pGADPrYl,pfbid02L4n2FturS116BjDqsmGu4649VkfAKQ3LMd3PRDJ1pjQh1u5AxxK4Mw9S4pGADPrYl,Facebook,post,fb_message_data.txt,https://www.facebook.com/permalink.php?story_fbid=pfbid02L4n2FturS116BjDqsmGu4649VkfAKQ3LMd3PRDJ1pjQh1u5AxxK4Mw9S4pGADPrYl&id=61550206232016,,,是否应扩大免费学校餐？,school lunch debt,"Glenn Beck Quietly Clears $600,000 in School Lunch Debt — and the Reason Is Moving Fans_ Read more: _…",2026-06-24T02:19:48+00:00,en,0,0,0,-1,61550206232016,,Global Civic Voice,,0,true,true,false,19,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:91376573b970ecc0a0c2fd2c930ad30d,Facebook:post:91376573b970ecc0a0c2fd2c930ad30d,91376573b970ecc0a0c2fd2c930ad30d,Facebook,post,fb_message_data.txt,https://www.facebook.com/stories/122093672720876090/UzpfSVNDOjEwNDU0MjY0MDgxNDg4ODk=/?view_single=false&__cft__[0]=AZbaKnHzm1OLpbGrbXw7KhKt-3WdL813lkf2IyVmEIQS_mjMGz4hebZ191XUFn5SjD3kZtnCro2h4gVvhlFXWfp8JcLiBz94Kq-oxQQTPIElgWM-dqSJo1VpmMG0ydMSjBdL_MmMRygSHip4N1V0U9I6Z_OXEQx_MOog1Aug39XuJNNe0cL1BfP0aghz3qBV2GafhSZa_SdOFvWFMazXs3Iw&__tn__=%3C%3C%2CP-R,,,是否应提供带薪家庭假和育儿假？,paid parental leave,Labor's extending paid parental leave to a full six months starting next week.…,,en,0,0,0,-1,,,"Parliament House, Canberra",,0,true,true,false,14,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0GCML4dqA4iJDEKsruK57TsbCW96kX9VK2nZAPbnnFMhZYgvLjAfuyPCk18fzvHZol,Facebook:post:pfbid0GCML4dqA4iJDEKsruK57TsbCW96kX9VK2nZAPbnnFMhZYgvLjAfuyPCk18fzvHZol,pfbid0GCML4dqA4iJDEKsruK57TsbCW96kX9VK2nZAPbnnFMhZYgvLjAfuyPCk18fzvHZol,Facebook,post,fb_message_data.txt,https://www.facebook.com/tenise.williams1/posts/pfbid0GCML4dqA4iJDEKsruK57TsbCW96kX9VK2nZAPbnnFMhZYgvLjAfuyPCk18fzvHZol?__cft__[0]=AZYmO3hjbU4r8ljXRMXM8AlclyILo4HU82uBsn-DxbbdZ3TU5XYanj49QqecIBu3xGrddCNeqRKNc_2rnOJCejL-I3lzIKrU_tFXriuHmR20OnfVXdl59ITHZ42753dngzb8u6mmWZj0-ae8jJnyBlh1AdkCxQ90EPBpRjqKn7nIRnLpn-1JnyJxFSzK16UNlT0&__tn__=%2CO%2CP-R,,,是否应提供带薪家庭假和育儿假？,FMLA,The amount of work I do just to prove my son is special needs is ridiculous this the 2nd time my fmla was denied _. My son was in the hospital _ for 3 weeks and had…,2026-06-24T02:22:12+00:00,en,0,0,31,-1,,tenise.williams1,Tenise Parks,,0,true,true,false,37,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0guJBqqi3CgBBE9YwE6DEmJsLPYTrzo6XU36eFfNz6ZcTteJz5KCCFoBBVpqzt9GSl,Facebook:post:pfbid0guJBqqi3CgBBE9YwE6DEmJsLPYTrzo6XU36eFfNz6ZcTteJz5KCCFoBBVpqzt9GSl,pfbid0guJBqqi3CgBBE9YwE6DEmJsLPYTrzo6XU36eFfNz6ZcTteJz5KCCFoBBVpqzt9GSl,Facebook,post,fb_message_data.txt,https://www.facebook.com/iamthirtyaf/posts/pfbid0guJBqqi3CgBBE9YwE6DEmJsLPYTrzo6XU36eFfNz6ZcTteJz5KCCFoBBVpqzt9GSl?__cft__[0]=AZb6yaSVSQeaQYSJ9RIbvrUisT_dn1ci7Idb3WWgA0nRuF61mMjx4a4sRsdl_XEfbCH3YVUWoUQ2F_qve3AgXc_H8IdtYd6m0egYJ0EHIRjx7LQL_LzXL1WDzvZC0n4eTBd2yooqJc-EIKlb6krar9RvQHJN0ObfbZgLyJ2qSo7mbQPUBmbFlyCZ7ZOVucdBKT0&__tn__=%2CO%2CP-R,,,是否应提高联邦最低工资？,federal minimum wage,Your annual reminder that someone working full time on federal minimum wage earns just over $15k per year pre tax _ there is not a single US state with a cost of living…,2026-06-23T10:42:04+00:00,en,0,0,467,-1,,iamthirtyaf,30AF,,0,true,true,false,33,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
