mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,pt_iso_utc,lang,nlike,nrply,nfwd,nrd,user_uid,user_aname,user_sname,user_desc,user_nfans,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,has_url,has_media,topic_count_for_mid,multi_topic_noisy,relevance_label,relevance_confidence,relevance_reason,filter_mode,filter_version,llm_topic_relevance,llm_relevance_reason,llm_has_stance,llm_stance_label,llm_stance_target,llm_stance_reason,llm_discussion_potential,llm_discussion_reason,llm_final_keep_model,llm_final_keep,llm_final_keep_reason,llm_confidence,llm_needs_human_review,llm_model,llm_response_id,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_error,llm_processed_at,llm_row_key
Facebook:post:pfbid02wZpmezgfujSmJRjjhLdT1n5renjpHDhisskVkByUdGjTSexkbS9uCWv7T1WB62J8l,Facebook:post:pfbid02wZpmezgfujSmJRjjhLdT1n5renjpHDhisskVkByUdGjTSexkbS9uCWv7T1WB62J8l,pfbid02wZpmezgfujSmJRjjhLdT1n5renjpHDhisskVkByUdGjTSexkbS9uCWv7T1WB62J8l,Facebook,post,fb_message_data.txt,https://www.facebook.com/permalink.php?story_fbid=pfbid02wZpmezgfujSmJRjjhLdT1n5renjpHDhisskVkByUdGjTSexkbS9uCWv7T1WB62J8l&id=61587759869226,,,政府是否应保护堕胎服务的可及性？,Women's Health Protection Act,As your Congresswoman I will not yield on protecting reproductive freedom. It's time we codify the protections of Roe v. Wade through the Women's Health Protection Act …,2026-04-09T00:00:00+00:00,en,0,0,14,-1,61587759869226,,Sarah Preu for Kansas CD-03,,0,true,true,false,29,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,strongly_relevant,"The post directly addresses the topic of whether the government should protect access to abortion services, specifically mentioning the Women's Health Protection Act as a means to codify the protections of Roe v. Wade.",true,support,government protecting access to abortion services,"The post explicitly states the author's commitment to 'protecting reproductive freedom' and supporting the Women's Health Protection Act to codify the protections of Roe v. Wade, indicating a clear stance in favor of government protection of abortion services.",high,"The post discusses a specific legislative action (Women's Health Protection Act) related to a highly debated topic (abortion rights), which is likely to invite public discussion, debate, and reactions from various perspectives.",true,true,"The post is strongly relevant to the topic, has a clear stance in support of government protection of abortion services, and has high discussion potential due to the nature of the topic and the specific legislative action mentioned.",0.95,false,../models/Qwen3-32B,chatcmpl-4cea9c74baae4d0e8fade400451bd761,466,264,730,,2026-07-09T14:53:25,e1851456da8c81dd94587d8e69288f3df737a1ea
Facebook:post:pfbid02z2ftN5stDZUc46khXiQ5AHehgfv3rCdB8oc33yZ9iFrPKn6YYQZByP8fypkMFFXxl,Facebook:post:pfbid02z2ftN5stDZUc46khXiQ5AHehgfv3rCdB8oc33yZ9iFrPKn6YYQZByP8fypkMFFXxl,pfbid02z2ftN5stDZUc46khXiQ5AHehgfv3rCdB8oc33yZ9iFrPKn6YYQZByP8fypkMFFXxl,Facebook,post,fb_message_data.txt,https://www.facebook.com/CongressmanJohnMannion/posts/pfbid02z2ftN5stDZUc46khXiQ5AHehgfv3rCdB8oc33yZ9iFrPKn6YYQZByP8fypkMFFXxl?__cft__[0]=AZZTJ3qr48bg3wtev74CuElWQQwWARLW8kugqyeQzF8NOjCd1jSs-uGJS146Ll7TYzIkJWQPk07ulbCoxQlx3hJQcOcGEgkExL9AECTdWQUUE87ST_5SNlOBnYNTi90NKsHW_kakHJsIHn-NT8y4m6kMMwrDqr4dcomMNBaXONZSkCaTHtY-DnUWkJmiwLfud84&__tn__=%2CO%2CP-R,,,政府是否应保护堕胎服务的可及性？,Women's Health Protection Act,"On the anniversary of Roe v. Wade, we're reminded that reproductive freedom was the law of the land for nearly 50 years—and that right was taken away._I'm proud to cosponsor the Women's Health Protection Act to restore reproductive rights and ensure these deeply personal health care decisions are made by a woman and her doctor, not politicians._I'll continue to defend reproductive freedom and I'll fight in Congress to protect women'…",2026-01-22T00:00:00+00:00,en,0,0,619,-1,,CongressmanJohnMannion,Congressman John W. Mannion,,0,true,true,false,78,false,false,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,strongly_relevant,"The post discusses the Women's Health Protection Act and reproductive rights, which are directly related to the topic of whether the government should protect the accessibility of abortion services.",true,support,government protecting abortion accessibility,"The post expresses support for the Women's Health Protection Act and states the intention to fight in Congress to protect women's reproductive rights, indicating a clear stance in favor of government protection of abortion accessibility.",high,"The post addresses a significant policy issue related to reproductive rights and government role, which is likely to invite public discussion and debate.",true,true,"The post is strongly relevant to the topic, expresses a clear stance in support of government protection of abortion accessibility, and has high discussion potential.",0.95,false,../models/Qwen3-32B,chatcmpl-53a841e12d8245ce8761c32f088596c5,520,214,734,,2026-07-13T07:54:50,c51a7de08c5f86a9ec0c5f6812a8805b14b9e9eb
Facebook:post:pfbid0Cdj3oBsZb5jNgqNX3Uz6BF8sUnR7bEyfTkefs2Fj7cveXxNFPfXWN9F9Yosd2tHrl,Facebook:post:pfbid0Cdj3oBsZb5jNgqNX3Uz6BF8sUnR7bEyfTkefs2Fj7cveXxNFPfXWN9F9Yosd2tHrl,pfbid0Cdj3oBsZb5jNgqNX3Uz6BF8sUnR7bEyfTkefs2Fj7cveXxNFPfXWN9F9Yosd2tHrl,Facebook,post,fb_message_data.txt,https://www.facebook.com/carolyn.moen.18/posts/pfbid0Cdj3oBsZb5jNgqNX3Uz6BF8sUnR7bEyfTkefs2Fj7cveXxNFPfXWN9F9Yosd2tHrl?__cft__[0]=AZbJj8e5l4yjZG_-HaD699BoeIRW9sFktHONd-ZSz0Hzp4kFriNTj2LuxqbiyZ8l-k-i9uHUTCZy0erGngT81qi8jjW3HajyTp7jmOO85na298B7RXyIoeM-bQbNImfDNpTp-OiwCq0MhwD5Lmxmln887KDpxTtok-rRcu-9h-eToPLKAbCiVZFBB2ir0kefrEsjs6211NmznsIecjjll4al&__tn__=%2CO%2CP-R,,,政府是否应保护堕胎服务的可及性？,Women's Health Protection Act,Right to Contraception Act: Congressional Democrats have pushed for legislation to guarantee the nationwide right to access birth control without governmental interference. Along with the Women's Health Legislative Package and the Women's Health Protection Act._Fighting for your right to access lawful healthcare,2026-06-23T11:20:40+00:00,en,0,-1,-1,-1,,carolyn.moen.18,Carolyn Moen,,0,true,true,false,45,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,strongly_relevant,"The post discusses legislation related to women's health, specifically mentioning the Women's Health Protection Act, which is directly related to the topic of whether the government should protect access to abortion services.",true,support,government protecting access to abortion services,"The post mentions 'Fighting for your right to access lawful healthcare,' which indicates support for protecting access to reproductive healthcare, including abortion services.",high,"The post discusses a legislative effort related to reproductive rights, which is a topic that is likely to generate public debate and discussion.",true,true,"The post is strongly relevant to the topic, expresses a supportive stance towards government protection of access to abortion services, and has high discussion potential.",0.95,false,../models/Qwen3-32B,chatcmpl-ca15dcabb7d54ddd90eb71e0b2df713e,483,210,693,,2026-07-09T15:03:14,d4734188c0efaf24de74c0386abdb780e33511d9
Facebook:post:pfbid0KTW95f2ozrL8tqnQBuQVH7Lyf96SHK4KtbbDRd4UmrX918GqRWq7D3L2MR7YWckNl,Facebook:post:pfbid0KTW95f2ozrL8tqnQBuQVH7Lyf96SHK4KtbbDRd4UmrX918GqRWq7D3L2MR7YWckNl,pfbid0KTW95f2ozrL8tqnQBuQVH7Lyf96SHK4KtbbDRd4UmrX918GqRWq7D3L2MR7YWckNl,Facebook,post,fb_message_data.txt,https://www.facebook.com/tara.gray.37819/posts/pfbid0KTW95f2ozrL8tqnQBuQVH7Lyf96SHK4KtbbDRd4UmrX918GqRWq7D3L2MR7YWckNl?__cft__[0]=AZZ25wclBa5eT51N1amJs1Y3wt5bnyXm0Yk_FGXupzhZklZ2adz2eYdQ-mk7Lf5idUMAd79E95s2_RY-jD5K7VyFfa_tvzXiiUDWanMBR_yYOICgJ_LSSzwa_g9uYZqNDAV02bvf7OW30h5aTlYqKhm3Rlb05wOqswbnyjeFvRETlW-TCKFd2UFo62C45x_FfIE0ogmsjFcIPWosUy4V6gtZ&__tn__=%2CO%2CP-R,,,政府是否应保护堕胎服务的可及性？,abortion access,"We shouldn't even be discussing this as a RIGHT! If it's truly a right, we shouldn't be voting on them…_Women get pregnant and they don't do it alone. Men leave, and as… _This is far from over — Missouri politicians are still trying to take away people's abortion access.…",2026-06-24T03:01:22+00:00,en,0,0,0,-1,,tara.gray.37819,Tara Gray,,0,true,true,false,54,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,strongly_relevant,"The post directly addresses the topic of abortion access and government regulation, mentioning Missouri politicians' attempts to restrict it.",true,oppose,government restricting abortion access,"The post criticizes politicians trying to take away abortion access and implies that abortion should be a right, not subject to voting.",high,The post raises a controversial political issue that is likely to invite debate and public reaction.,true,true,"The post is strongly relevant to the topic, expresses a clear stance against government restrictions on abortion access, and has high discussion potential.",0.95,false,../models/Qwen3-32B,chatcmpl-83b24a6961c74d08b27130c7d5648888,494,181,675,,2026-07-09T15:10:15,0f64eba972819696afd404a29915fb669158531d
Facebook:post:82e6fec0d35acb3f43c078ab6e75186b,Facebook:post:82e6fec0d35acb3f43c078ab6e75186b,82e6fec0d35acb3f43c078ab6e75186b,Facebook,post,fb_message_data.txt,https://www.facebook.com/jassieminthatrenches?__cft__[0]=AZZKWhjeUVF56l-oABcG8XBXQCYcO5y59KUbeAR5oh84dKzQppHj3Zc5bRbSVc04ponK7FGeWDv_CUvjl717GUzbMXd0x71FdAoG8UTxoIcwp3aq2ruxVdVaTrJ-N9qMofyQQMrE5zmiB1thYr4w5ve0BI5NffnZl3fTp3XIVIt3vVbXe6P2yu76THJj_-djj1nwzcXNqKCNOm09N4usB8fc&__tn__=%3C%3C%2CP-R,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,opioid crisis,"We label opioid and crack epidemics as 'crises' with sympathy, offering rehab. Yet, the 70s opioid crisis in poor, Black, and brown communities was met with prison, not…",,en,0,0,75,-1,,,In Tha Trenches Podcast,,0,true,true,false,28,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,strongly_relevant,"The post discusses the opioid crisis, specifically comparing the current approach to the 70s crisis, which is directly related to the topic of whether the government should expand access to overdose reversal drugs like naloxone.",true,oppose,current approach to the opioid crisis,"The post implies criticism of the current approach by contrasting it with the past approach, suggesting that the current method is not as effective or just as the past one.",high,"The post raises a comparison between historical and current responses to the opioid crisis, which can invite discussion on the effectiveness and fairness of current policies.",true,true,"The post is strongly relevant to the topic, has a clear stance, and has high discussion potential.",0.95,false,../models/Qwen3-32B,chatcmpl-5d577650ea4b4419926e2bc9fcc0de53,477,216,693,,2026-07-09T15:07:45,27fbcc267390a5d3c4c9753e3a5971e99b67f698
Facebook:post:bae53a28ada4f1d37477f27ea8f034b6,Facebook:post:bae53a28ada4f1d37477f27ea8f034b6,bae53a28ada4f1d37477f27ea8f034b6,Facebook,post,fb_message_data.txt,https://www.facebook.com/groups/4008407172815089/?__cft__[0]=AZbYJ679nsQquQRpMkPUbrBTJd18p2X5-Oqg08SqwxkepJ4q_BZaurNKvX_7JhCYotH2jVXH3DIZ2tsQKTM07KxngWWRPxV0a6glj30lAyvRf2dJTzYK3oGs382zroKwyWdoJCwMlVSafmP1rAFwcopVMbSwZeA8FBb4HZNE0XKGDmfa6VQ7h1LUy-LK9_9kJISkkYDEpHi57P3UTtXEw7JR&__tn__=%3C%3C%2CP-R,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,naloxone,"There have been over 1000 overdoses in Moncton since the beginning of June, and the veterinary tranquilizer medetomidine is confirmed to be in substances in Saint John_I want to remind everyone that Avenue B (62 Waterloo St) offers free walk-in drug testing and naloxone training Monday-Thursday 9am-330pm and Friday 9am-1230pm. Naloxone training only takes 10 minutes, and you leave with a kit._Does naloxone work on medetomidine?_N…",,en,0,0,126,-1,,,Community Free Store SJ,,0,true,true,false,72,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,strongly_relevant,"The post discusses the availability and use of naloxone in the context of opioid overdoses, which is directly related to the topic of whether the government should expand access to naloxone and other opioid overdose emergency drugs.",true,support,expanding access to naloxone and other opioid overdose emergency drugs,"The post provides information about free naloxone training and distribution, which implies support for increasing access to naloxone. Additionally, the post raises a question about the effectiveness of naloxone on medetomidine, which could be seen as a concern about the current effectiveness of naloxone and a potential need for expanded access to other emergency drugs.",high,"The post provides factual information about the overdose crisis and naloxone availability, while also raising a specific question about naloxone's effectiveness on a particular substance. This combination of information and a question is likely to invite discussion and debate about the topic.",true,true,"The post is strongly relevant to the topic, expresses a supportive stance towards expanding access to naloxone, and has high discussion potential.",0.95,false,../models/Qwen3-32B,chatcmpl-eba9b5ec515e419795e5f0aee9e5770f,555,288,843,,2026-07-09T14:53:31,d632d1b70888184a43dc239b5e7992f3549c632f
Facebook:post:pfbid02X1iytCwXyPobCHyWyL5Yop6W3jN4YMzJUdDmSijHy2zrBkEwowg4cSN5pagch2Mjl,Facebook:post:pfbid02X1iytCwXyPobCHyWyL5Yop6W3jN4YMzJUdDmSijHy2zrBkEwowg4cSN5pagch2Mjl,pfbid02X1iytCwXyPobCHyWyL5Yop6W3jN4YMzJUdDmSijHy2zrBkEwowg4cSN5pagch2Mjl,Facebook,post,fb_message_data.txt,https://www.facebook.com/msimpler/posts/pfbid02X1iytCwXyPobCHyWyL5Yop6W3jN4YMzJUdDmSijHy2zrBkEwowg4cSN5pagch2Mjl?__cft__[0]=AZZuAhccAUtkj1SZEi31sjmyLjNPVMkaQ3xjoBLVsVDw7Z9tbBE_L-L4mS8GPcchNj79xBlJRzmqAhI3kjma8l0Fc0NetsmHpGbRdey8OiTTTWP7BDC8416PH1l87-fI0Qnx5Nz89UqaFujQnuISErQsorftRrskvc69XXz7UOj-rjco59-op5D5UnwO6IvQ_fVVcFPquNB8h188TwsoMkB9&__tn__=%2CO%2CP-R,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,opioid crisis,"For me, House Bill 403 is a no._The opioid crisis is real, and we should continue supporting efforts that save lives. However, requiring every tavern and taproom in Delaware to purchase Narcan, maintain an inventory, and provide state-mandated employee training places another unfunded mandate on small businesses that are already dealing with rising costs and increasing regulations._Business owners should have the freedom to voluntarily stock Narcan and train their staff if t… _Earlier this year Delaware lawmakers proposed House Bill 403, which would require every tavern and taproom in the state to keep at least two doses of Narcan or another …",2026-06-23T10:29:56+00:00,en,0,0,32,-1,,msimpler,Mike Simpler,,0,true,true,false,104,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,strongly_relevant,"The post discusses the opioid crisis and a specific bill (House Bill 403) related to the distribution of Narcan, which is directly related to the topic of whether the government should expand access to opioid overdose reversal drugs.",true,oppose,House Bill 403,"The post expresses opposition to House Bill 403, arguing that it places an unfunded mandate on small businesses and that business owners should have the freedom to voluntarily stock Narcan and train their staff.",high,"The post presents a clear argument against a specific policy (House Bill 403) related to the opioid crisis, which is likely to invite disagreement, replies, and debate about the balance between public health initiatives and small business regulations.",true,true,"The post is strongly relevant to the topic, expresses a clear stance against House Bill 403, and has high discussion potential as it presents a policy debate about the opioid crisis and small business regulations.",0.95,false,../models/Qwen3-32B,chatcmpl-bd416440a80f48afa0aa714536209555,565,269,834,,2026-07-09T15:10:21,bd7e342a2354511b900ca8963d15dd835c7619ea
Facebook:post:pfbid02fNWS9rD71B8cbbnocwHKCaAPG86Son9LdXYH2mM8yJia6gS1q2bmutuuLfe1eogWl,Facebook:post:pfbid02fNWS9rD71B8cbbnocwHKCaAPG86Son9LdXYH2mM8yJia6gS1q2bmutuuLfe1eogWl,pfbid02fNWS9rD71B8cbbnocwHKCaAPG86Son9LdXYH2mM8yJia6gS1q2bmutuuLfe1eogWl,Facebook,post,fb_message_data.txt,https://www.facebook.com/mompher.charlie/posts/pfbid02fNWS9rD71B8cbbnocwHKCaAPG86Son9LdXYH2mM8yJia6gS1q2bmutuuLfe1eogWl?__cft__[0]=AZb4XUzla1xcfJfEpxf8d8_u-oHw2WsJYHEl4PuPL6OBYq6Z7VLIf8sQB-gjM0b2negxDI-aNPiSY-_VSQoyAbSGI1j0TI18j8kyDsiVqJwCjmNhQfpDx3H2q4ZdK9IUYtb7eYlBoxMtKUvuSw_kO6TwyQuCOIk1o_fP6OxT5spj5Aw8aJ2o9FB_1VGzMxWIhyo&__tn__=%2CO%2CP-R,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,opioid crisis,"Not prescribing pain meds for an injury is absolute bullshit!!!_I know the opioid crisis has devastated families and entire communities and there were and still are people who abused these medications and doctors who handed them out like candy. But somewhere along the way, the pendulum swung so far in the other direction that people with legitimate, painful injuries are not being treated fairly _Pain management should be a case-b…",2026-06-24T01:29:56+00:00,en,0,0,0,-1,,mompher.charlie,Mompher Charlie,,0,true,true,false,72,false,false,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,strongly_relevant,"The post discusses the opioid crisis and its impact on pain management policies, directly addressing the topic of whether the government should expand access to overdose reversal drugs like naloxone.",true,oppose,current policies that restrict access to pain medications,"The post criticizes the current policies that prevent people with legitimate injuries from receiving proper pain management, implying opposition to overly restrictive measures.",high,"The post raises a controversial issue about balancing the opioid crisis with legitimate medical needs, which is likely to invite debate and discussion.",true,true,"The post is strongly relevant to the topic, expresses a clear stance against overly restrictive pain management policies, and has high discussion potential.",0.95,false,../models/Qwen3-32B,chatcmpl-08d84dbe01fc41a0bc7a834cb7b2e7f3,516,207,723,,2026-07-09T15:07:50,bba6ac6955eafd7ac2c23c1f14f3384ac843d58e
Facebook:post:pfbid0WtjgHhBDptZXPe6uDtiXK1mAsQadQEfxGLVjVFwrkggwJaSULrabNtqTc7YWecMyl,Facebook:post:pfbid0WtjgHhBDptZXPe6uDtiXK1mAsQadQEfxGLVjVFwrkggwJaSULrabNtqTc7YWecMyl,pfbid0WtjgHhBDptZXPe6uDtiXK1mAsQadQEfxGLVjVFwrkggwJaSULrabNtqTc7YWecMyl,Facebook,post,fb_message_data.txt,https://www.facebook.com/ChaliceForeverAllen/posts/pfbid0WtjgHhBDptZXPe6uDtiXK1mAsQadQEfxGLVjVFwrkggwJaSULrabNtqTc7YWecMyl?__cft__[0]=AZa22jSeIQj-9ILlGlNJjLQhpTSOG8Js1IcN1YLkvo-gEp8Jm1JhrIfX_kmqAjZOKRz5OI5iYnhV5nUmj3T_RwgEqYLhQnpdwHCyFFQYU4SLsEHoGwXwwhKNC8f5-yYm0cLimH5uZ3n21KaveWSVejHlLKI-PJbYghwF0BaJX6IIjFubxIOv-X1T-ChRmWGLSnQ&__tn__=%2CO%2CP-R,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,opioid crisis,"I have a serious question about Georgia's opioid settlement funds._Georgia received settlement money from lawsuits connected to the opioid crisis. That money was supposed to help communities with treatment, detox beds, recovery support, prevention, housing assistance, harm reduction, and services for families affected by addiction._So my question is simple: where did the money go?…",2026-06-24T03:04:48+00:00,en,0,0,1,-1,,ChaliceForeverAllen,William Allen,,0,true,true,false,57,false,false,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,strongly_relevant,"The post directly addresses the opioid crisis and the use of settlement funds, which is closely related to the topic of whether the government should expand access to naloxone and other opioid overdose reversal drugs.",true,neutral_or_factual,government spending on opioid crisis,"The post raises a question about where the settlement money went, which implies a concern about the allocation and use of funds related to the opioid crisis. This shows a neutral stance as it is seeking information rather than expressing a clear opinion.",high,"The post asks a direct question about the allocation of funds, which is likely to invite responses from others who may have information, opinions, or experiences related to the use of settlement money in Georgia. This can lead to a discussion about the effectiveness of current spending and whether it should be redirected, including potentially towards expanding access to naloxone.",true,true,"The post is strongly relevant to the topic, has a neutral stance that implies concern about government spending on the opioid crisis, and has high discussion potential as it invites responses about the allocation of funds.",0.95,false,../models/Qwen3-32B,chatcmpl-33a7900df3d84d3b9118ef1b91530dcd,504,287,791,,2026-07-09T15:01:51,4ee52b5b40b79dc34fc1de04d465cf0c7d1b6288
Facebook:post:pfbid0x29PpJ7cvMH3oyg6dtJJDGhWP8SYTUKHPR3c4j3bBEDxvRxMkFfeNXA5vPd4W7jDl,Facebook:post:pfbid0x29PpJ7cvMH3oyg6dtJJDGhWP8SYTUKHPR3c4j3bBEDxvRxMkFfeNXA5vPd4W7jDl,pfbid0x29PpJ7cvMH3oyg6dtJJDGhWP8SYTUKHPR3c4j3bBEDxvRxMkFfeNXA5vPd4W7jDl,Facebook,post,fb_message_data.txt,https://www.facebook.com/chainplug12/posts/pfbid0x29PpJ7cvMH3oyg6dtJJDGhWP8SYTUKHPR3c4j3bBEDxvRxMkFfeNXA5vPd4W7jDl?__cft__[0]=AZZ1KFr8CA4O7yauUCmrn7k4-J-WLrqa9EFV5Ns-rBfSmfVJlXgQxCn2bf1QCyhKZhMcu5Ow5Pi5z-F1OW26o_ToGdnjiUubdKpv587JyoLRpDzXSUe4utgIXOP8la94eTfIAKVbOL4u0XlZidvMjANQjEt67F7AIgK-FKUV25Pos8K9dYUfmA3lBZj80U5J0J0&__tn__=%2CO%2CP-R,,,政府是否应补贴儿童照护费用？,affordable daycare,"Hit up _ if youre looking for affordable childcare. Times are hard and daycare is out of control, so if you're looking for someone who is trained and cert…",2026-06-23T22:38:15+00:00,en,0,0,0,-1,,chainplug12,Julian Thompson,,0,false,true,false,30,false,true,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02,strongly_relevant,"The post discusses the issue of affordable childcare, which is directly related to the topic of whether the government should subsidize childcare costs.",true,oppose,government subsidizing childcare costs,"The post implies that the current situation with childcare costs is 'out of control', suggesting that the government is not doing enough to address the issue, and that individuals should seek alternative solutions rather than relying on government intervention.",medium,"The post raises a common concern about the affordability of childcare, which is likely to invite discussion and debate about the role of government in addressing this issue.",true,true,"The post is strongly relevant to the topic, expresses a stance against government subsidizing childcare costs, and has medium discussion potential.",0.85,false,../models/Qwen3-32B,chatcmpl-3dfc1b2561de4baea374a2d4876dd473,461,216,677,,2026-07-09T15:13:01,da95506935665077ef0812c32390965c1eb95f58
Facebook:post:pfbid0gtCr1pAHv6Su1AaAWAmHD8HNiTuL436BWpB1gG6ArAuTwsdAReP3K4XjbgbcnovXl,Facebook:post:pfbid0gtCr1pAHv6Su1AaAWAmHD8HNiTuL436BWpB1gG6ArAuTwsdAReP3K4XjbgbcnovXl,pfbid0gtCr1pAHv6Su1AaAWAmHD8HNiTuL436BWpB1gG6ArAuTwsdAReP3K4XjbgbcnovXl,Facebook,post,fb_message_data.txt,https://www.facebook.com/felicia.mccabe.2025/posts/pfbid0gtCr1pAHv6Su1AaAWAmHD8HNiTuL436BWpB1gG6ArAuTwsdAReP3K4XjbgbcnovXl?__cft__[0]=AZbK_EndxIriT8CinM4SC7hvi1Seet6D5KNV2BhjPBDRxuxDB-oETQ1_7rHnqy4KTGxm__ZGNgK02PEwRJKt8kKlPwN-iiS6u2mF-rG3D1-Oe5Clw-FJ8EVUNOvq41h5fMZwT1Dif4yKMw3Rf4XsoeEtSr59txuwGj-PfgUYDO4f8Q&__tn__=%2CO%2CP-R,,,政府是否应补贴家庭净水设备以应对 PFAS 等污染？,drinking water contaminatio,"NC friends—is anyone else paying attention to the recent news about our drinking water? _​I was looking into the Environmental Working Group (_) database, and it's wild to see the gap between ""legal limits"" and actual ""health guidelines"" for things like PFAS and industrial contaminants. _What's even crazier is that store-bought bottled water often isn't any better—a lot of it is just packaged tap water that can leach chemicals and microplastics from the plastic itsel— 和 _…",2026-06-23T17:23:32+00:00,en,0,0,0,-1,,felicia.mccabe.2025,Felicia McCabe,,0,false,true,true,84,false,false,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02,strongly_relevant,"The post discusses PFAS contamination in drinking water, which is directly related to the topic of whether the government should subsidize home water purification equipment to address such pollution.",true,neutral_or_factual,government regulation and public health,"The post presents factual information about the discrepancy between legal limits and health guidelines for contaminants like PFAS, and mentions the potential issues with bottled water. It does not explicitly endorse or oppose government subsidies but raises awareness about the issue.",high,"The post raises questions about the adequacy of current regulations and the effectiveness of bottled water, which can spark discussions about the need for government intervention and the best ways to address water contamination.",true,true,"The post is strongly relevant to the topic, presents factual information with a neutral stance, and has high discussion potential by raising questions about current regulations and solutions for water contamination.",0.95,false,../models/Qwen3-32B,chatcmpl-e1147a1c4f4f48abbbf58345271dd2c2,539,247,786,,2026-07-09T14:53:40,f5a8b70010b227e60ed59c7591759aab888013cd
Facebook:post:pfbid0kQ6o9Rtd2NQojRdWPSikVbfFYU6r4hZTdobGdJqYrjakZkDgYW5taHjQZmSkKmBDl,Facebook:post:pfbid0kQ6o9Rtd2NQojRdWPSikVbfFYU6r4hZTdobGdJqYrjakZkDgYW5taHjQZmSkKmBDl,pfbid0kQ6o9Rtd2NQojRdWPSikVbfFYU6r4hZTdobGdJqYrjakZkDgYW5taHjQZmSkKmBDl,Facebook,post,fb_message_data.txt,https://www.facebook.com/deena.soto.tan/posts/pfbid0kQ6o9Rtd2NQojRdWPSikVbfFYU6r4hZTdobGdJqYrjakZkDgYW5taHjQZmSkKmBDl?__cft__[0]=AZZx6yElEBBDbW115zTXCU_lSVLCzLV0vdXc0V4nfrHRGegHeZcBHPDT8mBF8kvhC3jPR_KkvQp7PVbtsuIj0qKA0MvP8wvMO-Uqt_70OXTaRFSpSR0BnYkNenYfobzalC_QUyod7b3vO9ADAoBBaeNkiw82Ca6uJIvlEKzLCQZVcpkiqtfEPQh9iuLJqN805IOs1wamyZMSCyhZ3BuASrQp8IFV95B1mvcNDcRDStysMw&__tn__=%2CO%2CP-R,,,政府是否应补贴家庭净水设备以应对 PFAS 等污染？,forever chemicals,"Every day, millions of people across the country turn on their tap and drink water contaminated with toxic ""forever chemicals"" — PFAS linked to cancer, infertility, and impaired fetal development._In 2024, after years of inaction, the EPA finally established the first-ever federal limits on PFAS in drinking water. Communities that fought for decades finally had the protection they'd been promised._Now TRUMP's EPA wants to REPEAL FEDERAL RESTRICTIONS on four PFAS chemicals e— 和 _ 、_…",2026-06-23T21:21:47+00:00,en,0,0,0,-1,,deena.soto.tan,Deena Soto Tan,,0,true,true,true,79,false,false,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,strongly_relevant,"The post discusses the EPA's actions regarding PFAS in drinking water, including federal limits and potential repeal, which is directly related to the topic of whether the government should subsidize home water filtration systems to address PFAS pollution.",true,oppose,repeal of federal restrictions on PFAS,"The post criticizes the Trump EPA's attempt to repeal federal restrictions on PFAS chemicals, indicating opposition to the repeal and support for maintaining or strengthening regulations, which implies a stance on government action regarding PFAS pollution.",high,"The post addresses a controversial policy decision (repeal of federal restrictions on PFAS) that is likely to generate public debate and discussion about government responsibility, environmental protection, and public health.",true,true,"The post is strongly relevant to the topic, expresses a clear stance against the repeal of federal restrictions on PFAS, and has high discussion potential regarding government action on PFAS pollution.",0.95,false,../models/Qwen3-32B,chatcmpl-bc56821b828d4deabb0a58e5cce3f2c2,544,262,806,,2026-07-09T15:03:15,d5b7729cc4ce21013a8985132852c5d8f7da0110
