mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,pt_iso_utc,lang,nlike,nrply,nfwd,nrd,user_uid,user_aname,user_sname,user_desc,user_nfans,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,has_url,has_media,topic_count_for_mid,multi_topic_noisy,relevance_label,relevance_confidence,relevance_reason,filter_mode,filter_version,llm_topic_relevance,llm_relevance_reason,llm_has_stance,llm_stance_label,llm_stance_target,llm_stance_reason,llm_discussion_potential,llm_discussion_reason,llm_final_keep_model,llm_final_keep,llm_final_keep_reason,llm_confidence,llm_needs_human_review,llm_model,llm_response_id,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_error,llm_processed_at,llm_row_key
Instagram:post:3930797045852663748,Instagram:post:3930797045852663748,3930797045852663748,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DaM_xZCM-_E/,,,是否应扩大免费学校餐？,free school meals,Please share! The criteria for free school meals has expanded to include more children and households. Apply now - ANY household receiving Universal Credit is eligible to apply to receive free school meals from September 2026. Apply via the Staffordshire Council website: https://fsm.app.staffordshire.gov.uk Also linked on our Facebook page. #freeschoolmeals #blessedwilliamhoward #staffordschools #staffscouncil #universalcredit,2026-06-30T08:19:25+00:00,en,6,0,-1,-1,77138593013,blessedwilliamhoward,Blessed William Howard Catholic High School,,-1,true,true,false,58,true,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 561 (char 560)",2026-07-24T07:51:36,1b6174505a2dfa0fb2424d239052d1b9d2c392c7
Instagram:post:3930450768868352908,Instagram:post:3930450768868352908,3930450768868352908,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DaLxCZdjyOM/,,,是否应提供带薪家庭假和育儿假？,FMLA,"Can you lose your job for going to rehab? The answer isn't always yes. Learn how the FMLA, ADA, and state employment laws may protect workers seeking addiction treatment. This guide explains your legal rights, when employers can legally terminate employment, and what to do before entering rehab. Link in bio. #EmployeeRights #FMLA #ADA #WorkplaceLaw #Rehab #AddictionRecovery #MedicalLeave #WrongfulTermination #WorkerWisdom #EmploymentLaw",2026-06-29T20:51:05+00:00,en,1,0,-1,-1,5551161000,worker.wisdom,"Alicia Lillegard, Esq.",,-1,true,true,false,62,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 591 (char 590)",2026-07-24T07:51:36,29940dcd6a94e8db2f9161da61f37c8f224b1596
Instagram:post:3810053202344064810,Instagram:post:3810053202344064810,3810053202344064810,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DTgBzN1Drcq/,,,是否应继续补贴 EV 充电基础设施？,EV tax credit,"The $7,500 EV tax credit is disappearing fast—and it's harder to get than ever. ✅ Deadline: Must take delivery by Sept 30, 2025 ✅ Built in U.S./Canada/Mexico (check your VIN!) ✅ Battery minerals & parts must meet strict sourcing rules ✅ Income limits: $150K single / $300K joint ✅ Price caps: $55K sedans, $80K trucks Miss one rule? Your credit drops to $3,750—or $0. #EVTaxCredit #CleanVehicleCredit #IRS #UncleJoeTax",2026-01-14T18:02:37+00:00,en,0,0,-1,-1,1800424068,unclejoetax,Uncle Joe Tax Services,,-1,true,true,true,69,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 578 (char 577)",2026-07-24T07:51:36,a31764967adbd8d0ee23d2641a05c49f8f54572d
Instagram:post:3894840751973447420,Instagram:post:3894840751973447420,3894840751973447420,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DYNQQc2F7b8/,,,是否应要求更严格的枪支安全存储？,safe gun storage,Summer means more kids around the house. Make sure you're following the 1-2-3s of safe gun storage to keep firearms from getting into the wrong hands. Visit SafeGunStorageTexas.com to download our Safety Checklist. #safegunstorage #keepemsafetexas #safestoragesaveslives,2026-05-11T17:40:21+00:00,en,1,0,-1,-1,77118248271,ppisd_official,Pilot Point ISD,,-1,true,true,false,40,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 531 (char 530)",2026-07-24T07:51:36,fd9492e72aaf26ae46a7690bd8d772851270f16d
Instagram:post:3899943125388958106,Instagram:post:3899943125388958106,3899943125388958106,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DYfYZwZCRma/,,,是否应要求更严格的枪支安全存储？,safe gun storage,Summer means more kids around the house. Make sure you're following the 1-2-3s of safe gun storage to keep firearms from getting into the wrong hands. Visit SafeGunStorageTexas.com to download our Safety Checklist. #safegunstorage #keepemsafetexas #safestoragesaveslives,2026-05-18T18:37:55+00:00,en,1,0,-1,-1,49570568648,vegalonghorns,Mrs. Rosas,,-1,true,true,false,40,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 531 (char 530)",2026-07-24T07:51:36,883dcc9bb8e88745ce68e3d182bc2ce51aa1da47
Instagram:post:3905752726080404548,Instagram:post:3905752726080404548,3905752726080404548,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DY0BWkqiTxE/,,,是否应要求更严格的枪支安全存储？,safe gun storage,Summer means more kids around the house. Make sure you're following the 1-2-3s of safe gun storage to keep firearms from getting into the wrong hands. Visit SafeGunStorageTexas.com to download our Safety Checklist. #safegunstorage #keepemsafetexas #safestoragesaveslives,2026-05-26T19:00:34+00:00,en,0,0,-1,-1,77487151079,eastchambersisd,East Chambers ISD,,-1,true,true,false,40,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 531 (char 530)",2026-07-24T07:51:36,67c8dcdc0a24319e099d79aba3963bfd2b705b3d
Instagram:post:3922573879118243535,Instagram:post:3922573879118243535,3922573879118243535,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DZvyCkOEabP/,,,是否应要求更严格的枪支安全存储？,safe gun storage,Summer means more kids around the house. Make sure you're following the 1-2-3s of safe gun storage to keep firearms from getting into the wrong hands. Visit SafeGunStorageTexas.com to download our Safety Checklist. https://safegunstoragetexas.com/ #safegunstorage #keepemsafetexas,2026-06-19T00:01:07+00:00,en,9,0,-1,-1,1678490642,whitesettlementisd,White Settlement ISD,,-1,true,true,false,42,true,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 544 (char 543)",2026-07-24T07:51:36,d030f69b589c46967cede917ed2084dd8020c930
Instagram:post:3941220756323863470,Instagram:post:3941220756323863470,3941220756323863470,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DayB2V6FIuu/,,,枪支遗失或被盗后是否应强制上报？,gun violence,"Social media is linked to increased anxiety and trauma related to gun violence content, even for those who haven't witnessed it. What we consume online has a real impact on our mental health. #MentalHealthMatters #GunViolence #SocialMediaImpact #BehavioralHealth",2026-07-14T17:29:08+00:00,en,3,1,-1,-1,72272677303,cummings_cfbh,The Cummings Foundation for Behavioral Health,,-1,true,true,false,38,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 598 (char 597)",2026-07-24T07:51:36,24ea88befdfcd661a9f10f58fcd21cc9483520cd
Instagram:post:3369472436375667930,Instagram:post:3369472436375667930,3369472436375667930,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/C7CxVQipETa/,,,演唱会和体育赛事门票是否应强制显示全价？,TICKET Act,▫️THE TICKET ACT HAS PASSED Info in Slides SOURCES: @nbcnews @cspan ▫️▫️▫️▫️▫️ #ticketact #theticketact #livemusic #ticketmaster,2024-05-16T20:47:17+00:00,zh,1532,79,-1,-1,32529056758,philm4u,PHILM,,-1,true,true,false,15,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 584 (char 583)",2026-07-24T07:51:36,0cc44198cba850cee55aa63289757b5c6af6fd56
Instagram:post:3938618586641998489,Instagram:post:3938618586641998489,3938618586641998489,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DaoyLyijCKZ/,,,美国是否应加强移民执法和庇护限制？,immigration enforcement,"Search interest in 'detención' (detention) is spiking among Spanish-speaking Americans as ICE arrests top 2,000 per day nationwide, part of what officials call a 'new normal' for immigration enforcement under the current administration. #ICE #Inmigracion #Detencion #ImmigrationNews #USANews #TrendingPolitics #LatinoNews #ImmigrationEnforcement #KnowYourRights #PolicyUpdate #usa",2026-07-11T03:19:05+00:00,en,0,0,-1,-1,14048037769,usdailybeacon,US Daily Beacon,,-1,true,true,false,46,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 556 (char 555)",2026-07-24T07:51:36,a088df0b0a49cc59af4a8b166ee1c7a7aa235791
Instagram:post:3941388476046177938,Instagram:post:3941388476046177938,3941388476046177938,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/Dayn-_EjPaS/,,,美国是否应加强移民执法和庇护限制？,immigration enforcement,"Two ICE agents have been publicly identified in connection with the fatal shooting of a 26-year-old Colombian man during an immigration enforcement operation in Biddeford, Maine. The agents were named as investigators look into the circumstances of the shooting. Releasing agent identities in cases like this is relatively rare and signals the level of scrutiny this incident is drawing. What details are investigators still trying to establish about how the shooting unfolded? #ICEAgents #MaineShooting #ImmigrationEnforcement ---",2026-07-14T23:02:24+00:00,en,58,28,-1,-1,74085138516,betteramericanmedia,Better American Media,,-1,true,true,false,77,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 516 (char 515)",2026-07-24T07:51:36,f9a4dffc521437a22a5fe8be9f36a6548a941fa5
Instagram:post:3941388479376430396,Instagram:post:3941388479376430396,3941388479376430396,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/Dayn_CLDJU8/,,,美国是否应加强移民执法和庇护限制？,immigration enforcement,"Two ICE agents have been publicly identified in connection with the fatal shooting of a 26-year-old Colombian man during an immigration enforcement operation in Biddeford, Maine. The shooting occurred during what authorities describe as an enforcement action. Investigators are now looking into the specific circumstances that led to the man's death. The release of the agents' identities is relatively uncommon in cases like this — what details emerge about the sequence of events will likely shape how this case develops. #ICEShooting #ImmigrationEnforcement #MaineNews ---",2026-07-14T23:02:30+00:00,en,3,2,-1,-1,74225805131,faithfulcitizensnetwork,Faithful Citizens Network,,-1,true,true,false,85,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 544 (char 543)",2026-07-24T07:51:36,702f4b47e4a08f2a63ae59e30f2a7fa0d4fe314e
Instagram:post:3941388529154404891,Instagram:post:3941388529154404891,3941388529154404891,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/Dayn_wiDDIb/,,,美国是否应加强移民执法和庇护限制？,immigration enforcement,"Two ICE agents have been publicly identified following the fatal shooting of a 26-year-old Colombian man during an immigration enforcement operation in Biddeford, Maine. The shooting occurred during what authorities are calling an enforcement action. Investigators are still looking into the circumstances surrounding his death. What details are you following as this case develops? #ICE #ImmigrationEnforcement #Maine",2026-07-14T23:02:36+00:00,en,4,0,-1,-1,74441888851,americasbetterfuturenetwork,Americas Better Future Network,,-1,true,true,false,59,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 509 (char 508)",2026-07-24T07:51:36,88401b596ec33fd9cb15b24c64ec959527e71af7
Instagram:post:3920275870834003574,Instagram:post:3920275870834003574,3920275870834003574,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DZnniJOmI52/,,,美国是否应征收或避免征收碳税？,carbon pricing,"Earlier today, 🇬🇧 British High Commissioner to Trinidad and Tobago 🇹🇹 Jon Dean delivered remarks at UWI St. Augustine stakeholder workshop exploring a national carbon pricing system, which assigns a cost to emissions to drive cleaner growth, in Trinidad and Tobago. Led by Professor Preeya Mohan, the session brought together key stakeholders to discuss preliminary findings from a pioneering UK-funded feasibility study on how a domestic policy response could support long-term competitiveness while advancing climate objectives. Feedback from today's workshop will help ensure the study's recommendations are practical, evidence-based, and grounded in Trinidad and Tobago's economic and institutional reality, with the final study set to be published in August. #ClimateAction #EnergyTransition #CarbonPricing #uwi",2026-06-15T19:55:23+00:00,en,346,2,-1,-1,1109872422,ukincaribbean,UK in Caribbean,,-1,true,true,false,117,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 507 (char 506)",2026-07-24T07:51:36,037b9b054ce68869ced5109e1015682899e582bb
Instagram:post:3920746368427916653,Instagram:post:3920746368427916653,3920746368427916653,Instagram,post,ig_message_data.txt,https://www.instagram.com/p/DZpSgyQjH1t/,,,美国是否应征收或避免征收碳税？,carbon pricing,"EU road transport carbon pricing is getting a major update! 🇪🇺 The EU has agreed on new safeguards for ETS2, enhancing market stability to control price fluctuations. Stay informed on how this impacts European logistics. #Logistics #SupplyChain #EUTransport #RoadTransport #CarbonPricing #Freight #EuropeanLogistics #SupplyChainManagement https://pickup2.com/blog/eu-road-transport-carbon-pricing-new-safeguards-agreed",2026-06-16T11:30:16+00:00,en,0,0,-1,-1,41486724495,pickup22026,Pickup2,,-1,true,true,false,54,true,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../../../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 519 (char 518)",2026-07-24T07:51:58,a0d2340dd10cc9d0a1a7130ceb0eb271832797cf
