mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,pt_iso_utc,lang,nlike,nrply,nfwd,nrd,user_uid,user_aname,user_sname,user_desc,user_nfans,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,has_url,has_media,topic_count_for_mid,multi_topic_noisy,relevance_label,relevance_confidence,relevance_reason,filter_mode,filter_version
Facebook:post:pfbid0XmX3rhVKgVkPGuBY5GEL5zzN7xtupVSSRWtcAdAaS4mJ5xbi2n1fzPfAW2LstrhCl,Facebook:post:pfbid0XmX3rhVKgVkPGuBY5GEL5zzN7xtupVSSRWtcAdAaS4mJ5xbi2n1fzPfAW2LstrhCl,pfbid0XmX3rhVKgVkPGuBY5GEL5zzN7xtupVSSRWtcAdAaS4mJ5xbi2n1fzPfAW2LstrhCl,Facebook,post,fb_message_data.txt,https://www.facebook.com/permalink.php?story_fbid=pfbid0XmX3rhVKgVkPGuBY5GEL5zzN7xtupVSSRWtcAdAaS4mJ5xbi2n1fzPfAW2LstrhCl&id=61590992190535,,,大学生是否应更容易获得 SNAP 食品援助？,student food insecurity,"An empty stomach cannot hold a full lecture._Some students aren't failing , they're just hungry. Food insecurity on Nigerian campuses is real, widespread, and largely i…",2026-06-23T09:58:25+00:00,en,0,-1,-1,-1,61590992190535,,Impact Project,,0,false,true,false,28,false,true,1,false,weakly_relevant,0.65,"Multiple keyword tokens match, but the post does not clearly discuss the topic.",rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0fvBQdqyufPCe4vMCRc69Zdt6L8VgLgFBjChKFKrU2N5iw2HA8pGFhAuWTnt7afb4l,Facebook:post:pfbid0fvBQdqyufPCe4vMCRc69Zdt6L8VgLgFBjChKFKrU2N5iw2HA8pGFhAuWTnt7afb4l,pfbid0fvBQdqyufPCe4vMCRc69Zdt6L8VgLgFBjChKFKrU2N5iw2HA8pGFhAuWTnt7afb4l,Facebook,post,fb_message_data.txt,https://www.facebook.com/monicaforcongress/posts/pfbid0fvBQdqyufPCe4vMCRc69Zdt6L8VgLgFBjChKFKrU2N5iw2HA8pGFhAuWTnt7afb4l?__cft__[0]=AZYl-xop4jFp-dhcp16W-vpf04_sI-mNHh8Cea0hBcnDbsc0Y9Id-DRxqBKEDAjU5hB-wTr7Y5BEtAuBdLVe_CeogjBRJR8IceEkGFbnm39N2r7Mr75a35ix2WYpwdkYMwEdHjQcITjjKTQ2DH80nCxDoEi8RelY7cKOjUUhrmlLGOaq4uSMlrAxcvt-xX39ML8&__tn__=%2CO%2CP-R,,,小费收入是否应免税？,no tax on tips,"Every month, working families in South Texas keep more of what they earn. No tax on tips. No tax on overtime. Tax relief on Social Security. For the families balancing …",2026-06-23T10:44:42+00:00,en,0,0,163,-1,,monicaforcongress,Monica De La Cruz,,0,true,true,false,30,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02jPZdMioHqiyuakvDwiSedXhg5TXZR3JvnpkeGxRC7eCUa955QW9rvEK3KTmkyeGl,Facebook:post:pfbid02jPZdMioHqiyuakvDwiSedXhg5TXZR3JvnpkeGxRC7eCUa955QW9rvEK3KTmkyeGl,pfbid02jPZdMioHqiyuakvDwiSedXhg5TXZR3JvnpkeGxRC7eCUa955QW9rvEK3KTmkyeGl,Facebook,post,fb_message_data.txt,https://www.facebook.com/signalscv/posts/pfbid02jPZdMioHqiyuakvDwiSedXhg5TXZR3JvnpkeGxRC7eCUa955QW9rvEK3KTmkyeGl?__cft__[0]=AZbgSRvO1Ey_q3bSHCjDf-ZVkhCHbeHrxSU-5kIx_SfQ-H17oGtOIr41vVddm23ANbC4JuardqMmvTn_4gchFzkKFbKxs4J_lCdiltfpng2LyS5EZO3iLQl6TsvNO4lstb0hu-Iqvw-g9D0s_sPaj2wyH_C2wkZRUSURz6UJzdkiD_5h4pfjOTA2h186SRpxk_8&__tn__=%2CO%2CP-R,,,平台是否应强制移除非自愿 AI 伪造私密影像？,revenge porn,A Santa Clarita man has been charged criminally with revenge porn and is now also facing a civil lawsuit over allegations he obtained nude photos of his estranged wife …,2026-06-12T01:09:00+00:00,en,0,0,27,-1,,signalscv,Santa Clarita Valley Signal,,0,true,true,false,29,false,false,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02VCLVUdd26Rhc6vmgguw3Wdp98CN2g4muaK7tvMp4s6kFG1qVjYi6HxorK4K2FoHcl,Facebook:post:pfbid02VCLVUdd26Rhc6vmgguw3Wdp98CN2g4muaK7tvMp4s6kFG1qVjYi6HxorK4K2FoHcl,pfbid02VCLVUdd26Rhc6vmgguw3Wdp98CN2g4muaK7tvMp4s6kFG1qVjYi6HxorK4K2FoHcl,Facebook,post,fb_message_data.txt,https://www.facebook.com/oscar.cabatingan.31/posts/pfbid02VCLVUdd26Rhc6vmgguw3Wdp98CN2g4muaK7tvMp4s6kFG1qVjYi6HxorK4K2FoHcl?__cft__[0]=AZZ-ue1EpdfWGwaxGFE7eoCLvdS0gnhqJg9kqa0WC9MDrA08RyMh41Iss29N4z09iHrZhLUgp3Ma00i6kXPhTTWxlTT_Y4eP0pNJpGv9nrIcC6caE2rj7i6M8deOpk7g6O5iSieQvJiCvMWSwDRApSZPpLTvnadKOWfiDraASW4nc0mWz_hp-I47SBgMRXhZHj0&__tn__=%2CO%2CP-R,,,平台是否应承担更严格的儿童网络安全保护责任？,KOSA,"To my so sweet and loving cousin-in-law SSSgt _ , sana perdona tu si kosa man yase dmiu primo kntgo. Even us, hindi kame man expect ansina ele ase…",2026-06-24T01:43:12+00:00,en,0,0,59,-1,,oscar.cabatingan.31,Jeroy Nuñal-ferraren Cabatingan,,0,true,true,false,30,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02wZpmezgfujSmJRjjhLdT1n5renjpHDhisskVkByUdGjTSexkbS9uCWv7T1WB62J8l,Facebook:post:pfbid02wZpmezgfujSmJRjjhLdT1n5renjpHDhisskVkByUdGjTSexkbS9uCWv7T1WB62J8l,pfbid02wZpmezgfujSmJRjjhLdT1n5renjpHDhisskVkByUdGjTSexkbS9uCWv7T1WB62J8l,Facebook,post,fb_message_data.txt,https://www.facebook.com/permalink.php?story_fbid=pfbid02wZpmezgfujSmJRjjhLdT1n5renjpHDhisskVkByUdGjTSexkbS9uCWv7T1WB62J8l&id=61587759869226,,,政府是否应保护堕胎服务的可及性？,Women's Health Protection Act,As your Congresswoman I will not yield on protecting reproductive freedom. It's time we codify the protections of Roe v. Wade through the Women's Health Protection Act …,2026-04-09T00:00:00+00:00,en,0,0,14,-1,61587759869226,,Sarah Preu for Kansas CD-03,,0,true,true,false,29,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:ec9c0531bd168725aac70e6933d575ab,Facebook:post:ec9c0531bd168725aac70e6933d575ab,ec9c0531bd168725aac70e6933d575ab,Facebook,post,fb_message_data.txt,https://www.facebook.com/profile.php?id=61590693444451&__cft__[0]=AZaRD3Nc7m7xN7G9Z3b24pJ6e_3rqxzri39zqM8ii0P0aag6PJPL6ckk-7RQc7o40JbN3fyh28thWjyT-mW-gVBT2KukJKpzG7_aPKpMF-IAnDjpcfpffnreNyTvexgjG4AgT1zb7bWjL0H7ZyPRIJz96dcFPt21WYeQm9kdyBNxra4SY-y1i1X1s6fwtLpR2wt-9oL-GFAIKr4A-H5FT32I&__tn__=%3C%3C%2CP-R,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,addiction treatment,Drug Addiction Treatment Steps explains treatment options and what people may expect when choosing support for addiction recovery. Share this video to help viewers comp…,,en,0,-1,-1,-1,,,Addiction Treatment Hotline USA,,0,true,true,false,25,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0Rg7eY6ojKJHTVjQ2a25CAiEzbtwjNGtRr9Z7uw3p9W7Qfy1U6ukMo5EvHhGH3PnWl,Facebook:post:pfbid0Rg7eY6ojKJHTVjQ2a25CAiEzbtwjNGtRr9Z7uw3p9W7Qfy1U6ukMo5EvHhGH3PnWl,pfbid0Rg7eY6ojKJHTVjQ2a25CAiEzbtwjNGtRr9Z7uw3p9W7Qfy1U6ukMo5EvHhGH3PnWl,Facebook,post,fb_message_data.txt,https://www.facebook.com/permalink.php?story_fbid=pfbid0Rg7eY6ojKJHTVjQ2a25CAiEzbtwjNGtRr9Z7uw3p9W7Qfy1U6ukMo5EvHhGH3PnWl&id=61571889219310,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,addiction treatment,"At BetterChoice Treatment Center in Las Vegas, we provide tailored addiction treatment, including 24/7 medical detox and dual diagnosis services. Our luxury rehab offer…",2026-06-24T02:45:02+00:00,en,0,-1,-1,-1,61571889219310,,BetterChoice Treatment Center,,0,true,true,false,25,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0gtCr1pAHv6Su1AaAWAmHD8HNiTuL436BWpB1gG6ArAuTwsdAReP3K4XjbgbcnovXl,Facebook:post:pfbid0gtCr1pAHv6Su1AaAWAmHD8HNiTuL436BWpB1gG6ArAuTwsdAReP3K4XjbgbcnovXl,pfbid0gtCr1pAHv6Su1AaAWAmHD8HNiTuL436BWpB1gG6ArAuTwsdAReP3K4XjbgbcnovXl,Facebook,post,fb_message_data.txt,https://www.facebook.com/felicia.mccabe.2025/posts/pfbid0gtCr1pAHv6Su1AaAWAmHD8HNiTuL436BWpB1gG6ArAuTwsdAReP3K4XjbgbcnovXl?__cft__[0]=AZbK_EndxIriT8CinM4SC7hvi1Seet6D5KNV2BhjPBDRxuxDB-oETQ1_7rHnqy4KTGxm__ZGNgK02PEwRJKt8kKlPwN-iiS6u2mF-rG3D1-Oe5Clw-FJ8EVUNOvq41h5fMZwT1Dif4yKMw3Rf4XsoeEtSr59txuwGj-PfgUYDO4f8Q&__tn__=%2CO%2CP-R,,,政府是否应补贴家庭净水设备以应对 PFAS 等污染？,drinking water contaminatio,"NC friends—is anyone else paying attention to the recent news about our drinking water? _​I was looking into the Environmental Working Group (_) database, and it's wild to see the gap between ""legal limits"" and actual ""health guidelines"" for things like PFAS and industrial contaminants. _What's even crazier is that store-bought bottled water often isn't any better—a lot of it is just packaged tap water that can leach chemicals and microplastics from the plastic itsel— 和 _…",2026-06-23T17:23:32+00:00,en,0,0,0,-1,,felicia.mccabe.2025,Felicia McCabe,,0,false,true,true,84,false,false,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0Aswb2JTcM9QnQnZHWFLXei1nCViqRJUd4mrmJUGX9jxxMpDK2j6zX7N5paYvrbBtl,Facebook:post:pfbid0Aswb2JTcM9QnQnZHWFLXei1nCViqRJUd4mrmJUGX9jxxMpDK2j6zX7N5paYvrbBtl,pfbid0Aswb2JTcM9QnQnZHWFLXei1nCViqRJUd4mrmJUGX9jxxMpDK2j6zX7N5paYvrbBtl,Facebook,post,fb_message_data.txt,https://www.facebook.com/FoxBusiness/posts/pfbid0Aswb2JTcM9QnQnZHWFLXei1nCViqRJUd4mrmJUGX9jxxMpDK2j6zX7N5paYvrbBtl?__cft__[0]=AZb0wAb0QeOJRp9cNh5TqXYGYUkiHflPen3nCksua-alUZTZDdtp5e9FwWqKkyJavwiqJbi7UguFBR_FUeQs_rbwOijtLkKb42LYtITBrEBVRBvv20sbKPiIhWgOJiRtUnd0OZfHm7NDlmmM-Unf1K-xgcTgVDXy9WWA8Bi78RppeqZRZ0oXS1gp9Zt4N8-AoFo&__tn__=%2CO%2CP-R,,,政府是否应进一步压低处方药价格？,prescription drug prices,"A new Office of Health Policy report reveals Americans shoulder a disproportionate share of prescription drug costs, covering nearly 80% of innovative revenue for new medications.",2026-06-23T13:13:01+00:00,en,0,-1,22,-1,,FoxBusiness,Fox Business,,0,false,true,false,26,false,false,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0311Zzog6Tu37Xu6iyQsTeiN9qDTCs2KvZd3x4AjGPNNMyjbwh44PH5Egc2JLedqaAl,Facebook:post:pfbid0311Zzog6Tu37Xu6iyQsTeiN9qDTCs2KvZd3x4AjGPNNMyjbwh44PH5Egc2JLedqaAl,pfbid0311Zzog6Tu37Xu6iyQsTeiN9qDTCs2KvZd3x4AjGPNNMyjbwh44PH5Egc2JLedqaAl,Facebook,post,fb_message_data.txt,https://www.facebook.com/lawgratis/posts/pfbid0311Zzog6Tu37Xu6iyQsTeiN9qDTCs2KvZd3x4AjGPNNMyjbwh44PH5Egc2JLedqaAl?__cft__[0]=AZYLQmVQFqeEBHef4TrIo1Zubub8skPDkeJk-6T0SiqfCBBS6VUbI8yTQlz2voEXzRWrj-fZ5wL1IA7lmfubbeHxFvoo3MvM4eU4vMg0yoPOzJBV5NVW_oV9ATFOjVu01xTHwIjnK63y1WAeX5yvWcZcH9MZfQ6bdAiNHgJF4g723BRQyRjdkUrsd0oI5teADC4&__tn__=%2CO%2CP-R,,,数据经纪商是否应被禁止出售敏感个人数据？,sensitive personal data,Your personal data deserves legal protection._Privacy is a fundamental digital right.…,2026-06-24T03:29:27+00:00,ca,0,0,0,-1,,lawgratis,Lawgratis,,0,false,true,false,12,false,true,1,false,relevant,0.78,Multiple keyword tokens match and the text contains topic or public-policy context.,rule,rule_v1.3_multi_platform_2026-07-02
