mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,pt_iso_utc,lang,nlike,nrply,nfwd,nrd,user_uid,user_aname,user_sname,user_desc,user_nfans,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,has_url,has_media,topic_count_for_mid,multi_topic_noisy,relevance_label,relevance_confidence,relevance_reason,filter_mode,filter_version
Facebook:post:pfbid0UUQCWo4dC7jGH9Mt2EZRZKLo9MLPabtzBqYKb9M1qQW46m6i4hKyxwB9eeLRrr6rl,Facebook:post:pfbid0UUQCWo4dC7jGH9Mt2EZRZKLo9MLPabtzBqYKb9M1qQW46m6i4hKyxwB9eeLRrr6rl,pfbid0UUQCWo4dC7jGH9Mt2EZRZKLo9MLPabtzBqYKb9M1qQW46m6i4hKyxwB9eeLRrr6rl,Facebook,post,fb_message_data.txt,https://www.facebook.com/sonja.brown.5205/posts/pfbid0UUQCWo4dC7jGH9Mt2EZRZKLo9MLPabtzBqYKb9M1qQW46m6i4hKyxwB9eeLRrr6rl?__cft__[0]=AZY48eXwUV-y0iFVE9gyYbGQw8h5G1nGG8CobYvM5j2mQ1vMZfDKHA5LPqG2rhbNqmprPPCB1p3LYvV5Z9tX75bRW2lNGmdqpsbOjsZzJ_3pw5HvUnQciy2lmZ4AWngLzp5TDzL3_270FbevX9JtlNI1KfPfcX5RDM6Dj8kQYXP9XVeW95orXw4o6EtCyQsQNdk&__tn__=%2CO%2CP-R,,,大学生是否应更容易获得 SNAP 食品援助？,food stamps,SHOULD THE GOVERNMENT DECIDE WHAT SNAP RECIPIENTS CAN BUY? _A…,2026-06-23T23:56:33+00:00,en,0,0,0,-1,,sonja.brown.5205,Arkansas,,0,false,false,true,10,false,true,1,false,weakly_relevant,0.6,"Topic token and policy context appear, but the retrieval keyword is absent.",rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02pVxZzPAVjuBXx3642Pik8UUzTLKzXY2BG285Mf6pNC1ppMLDgQ3c9UaA2oP49gejl,Facebook:post:pfbid02pVxZzPAVjuBXx3642Pik8UUzTLKzXY2BG285Mf6pNC1ppMLDgQ3c9UaA2oP49gejl,pfbid02pVxZzPAVjuBXx3642Pik8UUzTLKzXY2BG285Mf6pNC1ppMLDgQ3c9UaA2oP49gejl,Facebook,post,fb_message_data.txt,https://www.facebook.com/phoenixnewtimes/posts/pfbid02pVxZzPAVjuBXx3642Pik8UUzTLKzXY2BG285Mf6pNC1ppMLDgQ3c9UaA2oP49gejl?__cft__[0]=AZYhqcDExvR5_VjzKEefMBUO9okYEe5UcH-ZpTF_7CstZXYaioA-A_BZ9LyKi6g3aH_lZlIU43Po_qx1v1qbcQpxmmFuARTqWnNxGBUSK7NExC0cujPnATrUfLR4r0_MGE7edZeAJ3l2doxBgOUwJTgJFElwi8WFurBlNHPvFaYWuGJk70WfWFCQpFsOgfSqY2s&__tn__=%2CO%2CP-R,,,小费收入是否应免税？,tipped workers,"With new state budget, tipped workers including servers, baristas and bartenders can keep a little more money in their pocket.…",2026-06-15T17:40:00+00:00,en,0,0,553,-1,,phoenixnewtimes,Phoenix New Times,,0,true,true,false,20,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02icMEaSMToGERSx7kYKsracTBYreFphahUTmjtWL3AwCJVHLZskhLUuNh7JKu1BKKl,Facebook:post:pfbid02icMEaSMToGERSx7kYKsracTBYreFphahUTmjtWL3AwCJVHLZskhLUuNh7JKu1BKKl,pfbid02icMEaSMToGERSx7kYKsracTBYreFphahUTmjtWL3AwCJVHLZskhLUuNh7JKu1BKKl,Facebook,post,fb_message_data.txt,https://www.facebook.com/DailyVoicePassaicCounty/posts/pfbid02icMEaSMToGERSx7kYKsracTBYreFphahUTmjtWL3AwCJVHLZskhLUuNh7JKu1BKKl?__cft__[0]=AZbaXFK4hap2kRj7xH2Apt_bC5EdVBrBXNQaQaBymc-ma9ANrfNEfcFI7R4WukYylt2rK-ej2L4ek5yZyk7WZGL2CLqQpmqnm0-lQqMfeKM5rC3ufrdHI8aBrd22pJFO-OlWTxtQg9n3adJTI1nkHskti1bgxu8OppsOTjtgOQPjcEu29u53avw2jGnljkK54ko&__tn__=%2CO%2CP-R,,,平台是否应强制移除非自愿 AI 伪造私密影像？,deepfake porn,"Deepfake porn made from photos of 60+ classmates at a Pennsylvania school has now sparked a federal lawsuit — and the complaint claims the school knew, did nothing, and let it continue.",2026-06-19T11:33:55+00:00,en,0,0,0,-1,,DailyVoicePassaicCounty,Daily Voice Passaic County,,0,true,true,false,31,false,false,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0yK4cz6DuwbgGrfAWZXD8Qmnv48rcAVRtuXmoogpEsyxpxg4DmhPCyqpkZiemYiW4l,Facebook:post:pfbid0yK4cz6DuwbgGrfAWZXD8Qmnv48rcAVRtuXmoogpEsyxpxg4DmhPCyqpkZiemYiW4l,pfbid0yK4cz6DuwbgGrfAWZXD8Qmnv48rcAVRtuXmoogpEsyxpxg4DmhPCyqpkZiemYiW4l,Facebook,post,fb_message_data.txt,https://www.facebook.com/permalink.php?story_fbid=pfbid0yK4cz6DuwbgGrfAWZXD8Qmnv48rcAVRtuXmoogpEsyxpxg4DmhPCyqpkZiemYiW4l&id=100063829251537,,,平台是否应强制移除非自愿 AI 伪造私密影像？,deepfake porn,"Deepfake porn made from photos of 60+ classmates at a Pennsylvania school has now sparked a federal lawsuit — and the complaint claims the school knew, did nothing, and let it continue.",2026-06-19T11:33:36+00:00,en,0,0,0,-1,100063829251537,,Daily Voice Berks County,,0,true,true,false,31,false,false,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02LKjohfJychGjd1AK9h8iSC9sdDnL9jK7NcVPTJhho7KcLw5FqAEUewGH2RqsBK34l,Facebook:post:pfbid02LKjohfJychGjd1AK9h8iSC9sdDnL9jK7NcVPTJhho7KcLw5FqAEUewGH2RqsBK34l,pfbid02LKjohfJychGjd1AK9h8iSC9sdDnL9jK7NcVPTJhho7KcLw5FqAEUewGH2RqsBK34l,Facebook,post,fb_message_data.txt,https://www.facebook.com/KiehneForMissouri/posts/pfbid02LKjohfJychGjd1AK9h8iSC9sdDnL9jK7NcVPTJhho7KcLw5FqAEUewGH2RqsBK34l?__cft__[0]=AZbqd4uofKqFzDU-4EiAXLBQsUuR2s6iPyA3Wyx18eePncazshUJNbJVUk56ZviCD8BwONXIXmIPx4vvWjzrRrESlZVWrsYPsdeXu9dvAJxIlH5b7rYc5H9NBZ_FaLhOYkMOc6iMv7T79c6Nmqku9oDZ-cERHxoxwcqjoD_-PA6CgPNVNXw34XDRLcjrTqwQ0UXIPzgMl8xfphMxlUb2-KuO_t199XKoKqVp2QHXYHTuNg&__tn__=%2CO%2CP-R,,,政府是否应保护堕胎服务的可及性？,reproductive rights,"West County voters approved Reproductive Rights by a comfortable margin in 2024, but the Republican politicians who some folks *also* voted for have done everything tha… _Missouri's abortion ban is no longer in effect, but Mylissa McNeill says the damage from its early days remains: delayed miscarriage care, lasting medical problems and …",2026-06-24T02:37:02+00:00,en,0,0,0,-1,,KiehneForMissouri,John Kiehne for St. Louis County Council,,0,true,true,false,53,false,false,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:bae53a28ada4f1d37477f27ea8f034b6,Facebook:post:bae53a28ada4f1d37477f27ea8f034b6,bae53a28ada4f1d37477f27ea8f034b6,Facebook,post,fb_message_data.txt,https://www.facebook.com/groups/4008407172815089/?__cft__[0]=AZbYJ679nsQquQRpMkPUbrBTJd18p2X5-Oqg08SqwxkepJ4q_BZaurNKvX_7JhCYotH2jVXH3DIZ2tsQKTM07KxngWWRPxV0a6glj30lAyvRf2dJTzYK3oGs382zroKwyWdoJCwMlVSafmP1rAFwcopVMbSwZeA8FBb4HZNE0XKGDmfa6VQ7h1LUy-LK9_9kJISkkYDEpHi57P3UTtXEw7JR&__tn__=%3C%3C%2CP-R,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,naloxone,"There have been over 1000 overdoses in Moncton since the beginning of June, and the veterinary tranquilizer medetomidine is confirmed to be in substances in Saint John_I want to remind everyone that Avenue B (62 Waterloo St) offers free walk-in drug testing and naloxone training Monday-Thursday 9am-330pm and Friday 9am-1230pm. Naloxone training only takes 10 minutes, and you leave with a kit._Does naloxone work on medetomidine?_N…",,en,0,0,126,-1,,,Community Free Store SJ,,0,true,true,false,72,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0327Zq8SNPvc2Rto45CMwvk8Cr2eufBPhecL5XXQGhGHoY4aMf2KYvCT6t1XGkdUZxl,Facebook:post:pfbid0327Zq8SNPvc2Rto45CMwvk8Cr2eufBPhecL5XXQGhGHoY4aMf2KYvCT6t1XGkdUZxl,pfbid0327Zq8SNPvc2Rto45CMwvk8Cr2eufBPhecL5XXQGhGHoY4aMf2KYvCT6t1XGkdUZxl,Facebook,post,fb_message_data.txt,https://www.facebook.com/UNCLibrary/posts/pfbid0327Zq8SNPvc2Rto45CMwvk8Cr2eufBPhecL5XXQGhGHoY4aMf2KYvCT6t1XGkdUZxl?__cft__[0]=AZaMYDMQlz1Q3zRJdPXeKg49TaZzEJMyIug57OLjSZwfvLnovlUlKO7eeKkMBVEER8UP1EgKA-9ZCw4OCqhmRSgMYIFUtLb1krurXg-YGJ3qxbs7LCltekh3xJGCl5ix6YjVlRbM784ZT3tnLBZ5h_u2bknB12EBF_izwunWZpmu8RxgPsHRb5G-etQorw_ZKXY&__tn__=%2CO%2CP-R,,,政府是否应扩大纳洛酮等阿片过量急救药的获取？,opioid crisis,A new book about America's first opioid crisis arose out of a fellowship program at Wilson Special Collections Library.…,2026-06-23T10:30:10+00:00,en,0,0,0,-1,,UNCLibrary,UNC-Chapel Hill Library,,0,true,true,false,20,false,false,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid0ZM385mbZVVv6fRiQwa7DbZadVu9tgi4GSBLdByoHR5YFip9M2sA5X5nVxyJd8gUvl,Facebook:post:pfbid0ZM385mbZVVv6fRiQwa7DbZadVu9tgi4GSBLdByoHR5YFip9M2sA5X5nVxyJd8gUvl,pfbid0ZM385mbZVVv6fRiQwa7DbZadVu9tgi4GSBLdByoHR5YFip9M2sA5X5nVxyJd8gUvl,Facebook,post,fb_message_data.txt,https://www.facebook.com/permalink.php?story_fbid=pfbid0ZM385mbZVVv6fRiQwa7DbZadVu9tgi4GSBLdByoHR5YFip9M2sA5X5nVxyJd8gUvl&id=61590273644368,,,政府是否应补贴家庭净水设备以应对 PFAS 等污染？,water filters,Ditch plastic water filters for good! _ Our Plastic-Free Glass Gravity Water Filter Pot is the eco-friendly kitchen upgrade your home needs._ 100% Borosilicate Glass B…,2026-06-24T02:22:21+00:00,en,0,0,0,-1,61590273644368,,Wamax water filter,,0,true,true,false,29,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid08i2GedFTwEuTGyyuZC3iLwYrMe9TNH5m1FaCujfRc4cVqzABkPaMnyrurqsHTPa6l,Facebook:post:pfbid08i2GedFTwEuTGyyuZC3iLwYrMe9TNH5m1FaCujfRc4cVqzABkPaMnyrurqsHTPa6l,pfbid08i2GedFTwEuTGyyuZC3iLwYrMe9TNH5m1FaCujfRc4cVqzABkPaMnyrurqsHTPa6l,Facebook,post,fb_message_data.txt,https://www.facebook.com/MDpharmacy/posts/pfbid08i2GedFTwEuTGyyuZC3iLwYrMe9TNH5m1FaCujfRc4cVqzABkPaMnyrurqsHTPa6l?__cft__[0]=AZbz3SleclySvxctKwmQVrjYPdNzEsGHR8LEtp8OfIVznvVflqr0e8NJd_nX7AfUteNKIKz4qXlb4lvnZpeUmkFP2sC6KqKKcNAwaHjSQxIKMHf-fRq0GYNXWpWAJtuEs6t_iBe5FUKDaA0NCTaLl_puCMU1gjXPkNzg3tZTiVhNNk3gp9UqcnercMDpD8I0j9A0dJKgF7eF5VK3lTfD7o5k4ZxqgMXgvkDTKf2zVTAtSg&__tn__=%2CO%2CP-R,,,政府是否应进一步压低处方药价格？,PBM reform,Our CEO Scott Stoll sat down with WGEM to discuss grants that were part of the PBM Reform bill last year & the impacts they will make for independent pharmacies across … _Rushville pharmacy shares impact of state funding and the continued effort to help independent pharmacies,2026-06-23T11:14:20+00:00,en,0,0,36,-1,,MDpharmacy,Moreland & Devitt Pharmacy,,0,true,true,false,45,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
Facebook:post:pfbid02oa7pGU5c494fdFFtTsKAtxvZQ9insJ9nYzGD5Ysna3zLdVuWySjq2qD5fLmM8Pc2l,Facebook:post:pfbid02oa7pGU5c494fdFFtTsKAtxvZQ9insJ9nYzGD5Ysna3zLdVuWySjq2qD5fLmM8Pc2l,pfbid02oa7pGU5c494fdFFtTsKAtxvZQ9insJ9nYzGD5Ysna3zLdVuWySjq2qD5fLmM8Pc2l,Facebook,post,fb_message_data.txt,https://www.facebook.com/will.mccormick.988284/posts/pfbid02oa7pGU5c494fdFFtTsKAtxvZQ9insJ9nYzGD5Ysna3zLdVuWySjq2qD5fLmM8Pc2l?__cft__[0]=AZavkz6i9vjMrisd_LPCkN3ZnKPZ8MNGqIEEdWg3qtjXVGEeX1epsH7IPg9WGDQdwnIvu3E8V9uOdpkdahoVQmpw_jOqyfBGLNZz_FR1om4Zs5yF7vf0fIEx3A769JdvtTIwlEpYPSs6jtSCAio587U5bYFpyZl_wyMtPFH5XJ7R9Wp0dzLA4r8YVM9L4Jt14m4&__tn__=%2CO%2CP-R,,,数据经纪商是否应被禁止出售敏感个人数据？,foreign adversaries,The Five Eyes _ intelligence alliance is warning that artificial intelligence-powered cyberattacks from hostile foreign adversaries could overwhelm Western governments …,2026-06-23T19:46:19+00:00,en,0,0,0,-1,,will.mccormick.988284,Will Mccormick,,0,true,true,false,21,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02
