mid,record_id,native_id,platform,record_type,source_file,url,r_mid,r_url,topic,keyword,cont_clean,pt_iso_utc,lang,nlike,nrply,nfwd,nrd,user_uid,user_aname,user_sname,user_desc,user_nfans,keyword_exact_match,keyword_token_match,topic_token_match,text_word_count,has_url,has_media,topic_count_for_mid,multi_topic_noisy,relevance_label,relevance_confidence,relevance_reason,filter_mode,filter_version,llm_topic_relevance,llm_relevance_reason,llm_has_stance,llm_stance_label,llm_stance_target,llm_stance_reason,llm_discussion_potential,llm_discussion_reason,llm_final_keep_model,llm_final_keep,llm_final_keep_reason,llm_confidence,llm_needs_human_review,llm_model,llm_response_id,llm_input_tokens,llm_output_tokens,llm_total_tokens,llm_error,llm_processed_at,llm_row_key
X:post:1583306046650449920,X:post:1583306046650449920,1583306046650449920,X,post,x_message_data.txt,https://x.com/NewsArenaIndia/status/1583306046650449920,,,美国是否应加强边境技术和监控？,border surveillance,Indian Army will buy 1000 quadcopters for surveillance at border.,2022-10-21T03:55:52+00:00,en,2974,0,361,-1,1430724718676434950,NewsArenaIndia,News Arena India,One Stop For All Political News,274023,false,true,false,10,false,false,1,false,weakly_relevant,0.65,"Multiple keyword tokens match, but the post does not clearly discuss the topic.",rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 1199 (char 1198)",2026-07-13T09:38:34,3d3afa2e0fe3c0d7e08a5741d82d05cdfea60733
X:post:2068006859915575433,X:post:2068006859915575433,2068006859915575433,X,post,x_message_data.txt,https://x.com/United24media/status/2068006859915575433,,,美国是否应加强边境技术和监控？,border surveillance,⚡️ BREAKING: Zelenskyy gave Lukashenko a 7-day ultimatum to remove border surveillance equipment adjusting Russian fire on Ukrainian civilians. https://t.co/K4L2O4rOcY,2026-06-19T16:23:51+00:00,en,568,5,138,8159,1550895583476449280,United24media,UNITED24 Media,Firsthand news from the epicenter of global events. Stay informed and support the cause. Donate today: https://t.co/1zH50zlJKq,106894,true,true,false,23,true,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 937 (char 936)",2026-07-13T09:47:43,7e743db3e0c67fc863eb3638b6fbe63cef3cb30d
X:post:1870142925029683270,X:post:1870142925029683270,1870142925029683270,X,post,x_message_data.txt,https://x.com/ShadowofEzra/status/1870142925029683270,,,高校是否应为高学费和学生债务承担更多责任？,college tuition,"Chuck Schumer is prepared for a government shutdown, stating he will only back the original massive 1,500+ page bill packed with wasteful spending, including: - A 40% pay hike for Congress - $15M to fund college tuition for Egyptians -$400K for transgender clothing expenses - https://t.co/ONKWYh0Hwo",2024-12-20T16:23:13+00:00,en,7380,2536,4947,878519,1608459779239706627,ShadowofEzra,Shadow of Ezra,I am only on X and Telegram under the same handle. All other accounts are scamners and imposters.,902734,true,true,false,47,true,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 886 (char 885)",2026-07-13T09:56:46,5afdc6bbda699d7f88a4916055533d9fd96df4a8
YouTube:video:vaZDV59Xd0Q,YouTube:video:vaZDV59Xd0Q,vaZDV59Xd0Q,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=vaZDV59Xd0Q,,,AI 语音诈骗是否应强制披露或限制？,AI robocall,"AI Generated Robocalls Fake Images The New Election Threat Artificial Intelligence experts are preparing for the possibility that AI-generated content creators might attempt to influence the upcoming U.S. presidential election. In February, tech companies united in a stand against election misinformation; vowing to restrict the use of their consumer tools to interfere with elections. Weeks later, the director of the Federal Bureau of Investigation addressed its preparations for responding to digitally-savvy foreign influence spurred by evolutions in artificial intelligence. In Oklahoma, academic researchers are teaching ways to identify fake content. ""I talk about triangulating,"" said Laura Dumin, the AI coordinator for the University of Central Oklahoma. ""Can we find the same information from three different actual sources? Not three people reposting the same information."" In two recent high-profile examples, AI was used to create a fake robocall from President Biden. And earlier in March, an image of former President Trump with Black voters was determined to also be fake. ""I think it's just going to be important for people to take ownership for their role in the election cycle and their perpetuation of misinformation,"" said Amanda Keesee, the manager of academic technology for UCO. Keesee and Dumin also shared advice for visually identifying AI-generated content through remnants, which are small pieces of a photo that indicate it might have been edited. Other tell-tale signs include odd numbers of fingers or other small details, particularly on photos of people. ""We do realize all of these AI fakes, it's getting really hard to detect and it's just going to get harder and harder to detect,"" Dumin said.",2024-03-19T16:00:00+00:00,,7,0,-1,135,UCSGeXKPLsXkSCIwaG2cCjLA,OklahomasOwn,News 9 YouTube,,0,false,true,true,274,false,true,1,false,weakly_relevant,0.68,"Core topic phrase appears, but the post does not clearly discuss the policy question.",rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 1132 (char 1131)",2026-07-13T10:05:12,4925f6ef8b62f7153454894027bdcda87a4a4207
YouTube:video:-GJLdefHOLk,YouTube:video:-GJLdefHOLk,-GJLdefHOLk,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=-GJLdefHOLk,,,IVF 等辅助生殖治疗是否应获得更多公共支持？,in vitro fertilization,"What is In vitro Fertilization | Embryo transfer | Pregnancy In vitro fertilization, embryo transfer, pregnancy #invitrofertilisation #embryotransfer #pregnancy #biobodh Follow me on: Instagram instagram.com/biobodh X x.com/BioBodh Facebook facebook.com/profile.php?id=100093553703959&mibextid=kFxxJD",2024-07-18T16:00:00+00:00,,7,0,-1,20,UCQTPbbYJVptkggAoik4l84Q,BioBodh,BioBodh,,0,true,true,false,38,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 1010 (char 1009)",2026-07-13T10:14:11,5319739d7233985cd0a847d964ad11fd43b2016d
YouTube:video:kEddz9AKD_c,YouTube:video:kEddz9AKD_c,kEddz9AKD_c,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=kEddz9AKD_c,,,IVF 等辅助生殖治疗是否应获得更多公共支持？,in vitro fertilization,Infertility and In Vitro Fertilization in New York City Welcome to Advanced Fertility Services in New York City. We have been providing infertility and IVF services for over 25 years.,2011-01-31T16:00:00+00:00,,3,0,-1,1869,UC9LtOj6i65O562NThLb2VYg,afslab,afslab,,0,true,true,true,30,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 973 (char 972)",2026-07-13T10:23:17,fe059435305a431d8e6b622c8f4c2e9db29aed2a
YouTube:video:zrcEbBGnz3Y,YouTube:video:zrcEbBGnz3Y,zrcEbBGnz3Y,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=zrcEbBGnz3Y,,,大学生是否应更容易获得 SNAP 食品援助？,SNAP benefits,"After shutdown ends, food uncertainty remains amid delayed SNAP benefits The federal government may have reopened after a record shutdown, but the ripple effects are still hitting thousands of Tampa Bay Area families who rely on SNAP.",2025-11-13T16:00:00+00:00,,39,8,-1,2760,UCMYlXK0jyerVnc3dmz-vjCA,10TampaBay,10 Tampa Bay News,,0,true,true,true,37,false,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 819 (char 818)",2026-07-13T10:39:08,18c770189cc25ee2515a56a643079e92abf500a7
YouTube:video:MLD4mBm83Q4,YouTube:video:MLD4mBm83Q4,MLD4mBm83Q4,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=MLD4mBm83Q4,,,平台是否应强制移除非自愿 AI 伪造私密影像？,deepfake porn,"Former Johnson aide Baroness Owen wants law to ban deepfake porn At just 31, she's one of the youngest members of the House of Lords. (Subscribe: https://bit.ly/C4_News_Subscribe) Charlotte Owen - now Baroness Owen of Alderley Edge - was given a life peerage in Boris Johnson's resignation honours list. Now she's putting forward her first Private Members Bill, to bring in a law banning the creation of deepfake pornography and she's given us her first broadcast interview. ----------------------- Follow us: Facebook - / channel4news Twitter - / channel4news TikTok - / c4news Instagram - / channel4news",2024-09-05T16:00:00+00:00,,64,74,-1,8522,UCTrQ7HXWRRxr7OsOtodr2_w,Channel4News,Channel 4 News,,0,true,true,false,91,true,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 913 (char 912)",2026-07-13T10:47:59,7ab97e3d18612598072d3d9a951093d21f99bd2c
YouTube:video:uBAyYh2S86g,YouTube:video:uBAyYh2S86g,uBAyYh2S86g,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=uBAyYh2S86g,,,平台是否应强制移除非自愿 AI 伪造私密影像？,Take It Down Act,"LIVE: Trump signs 'Take it Down' Act at the White House Universal's Epic Universe, Orlando's newest theme park, is scheduled to open this Thursday, May 22. This afternoon, the U.S. Supreme Court issued a court order ending a temporary injunction, allowing the Trump Administration to end Temporary Protected Status for 350,000 Venezuelan migrants in the U.S., potentially opening them up to deportation. Congressman Darren Soto, a Democrat representing Florida's 9th district joined FOX 35's Garrett Wymer to break down the impacts of this decision on Florida, Venezuelans in the U.S., and how this move could impact you. #live #florida #news #epicuniverse Subscribe to FOX 35 Orlando: https://bit.ly/3uRa5Vt Watch FOX 35 Orlando LIVE newscasts: https://www.FOX35Orlando.com/live Download FOX 35 news & weather apps: https://www.fox35orlando.com/apps FOX 35 Orlando delivers breaking news, live events and press conferences, investigations, politics, entertainment, business news, and local news stories and updates from Orlando, Orlando metro, and across Florida. Watch more from FOX 35 on YouTube Newest videos: https://www.youtube.com/myfoxorlando/... Most viewed/viral videos: • Man goes viral after video shows him singi... We Love Florida: • We Love Florida Central Florida's True Crime Files: • Central Florida's True Crime Files: Mount ... More news stories: http://www.FOX35Orlando.com Watch FOX 35 News live: https://fox35orlando.com/live FOX 35 News newsletter: https://www.fox35orlando.com/email Follow FOX 35 Orlando on Facebook: / fox35orlando Follow FOX 35 Orlando on Twitter: / fox35orlando Follow FOX 35 Orlando on Instagram: / fox35orlando",2025-05-19T16:00:00+00:00,,43,3,-1,2513,UCuXT13wiqK56NR7QSfDWpvg,fox35,FOX 35 Orlando,,0,true,true,false,260,true,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 955 (char 954)",2026-07-13T10:56:11,2a118416c888d40a40c5007924ba274990ada0ef
YouTube:video:F78LRB-GRtk,YouTube:video:F78LRB-GRtk,F78LRB-GRtk,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=F78LRB-GRtk,,,平台是否应强制移除非自愿 AI 伪造私密影像？,AI deepfake,AI DEEPFAKE VIDEO CALL WITHOUT WATERMARK AI DeepfakeVideo Call Without Watermark | Create Realistic AI Video Calls in Minutes Want to create realisticAI deepfakevideo ...,2026-06-08T19:52:19+00:00,,-1,-1,-1,345,UCVIr0Dj0Q-oe9k0AyM4Qmng,jjtech001,JJTECH001,,0,true,true,true,23,false,true,1,false,relevant,0.8,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 1087 (char 1086)",2026-07-13T11:05:15,0adbc3d9eb3c94e185aa65304d1e25a22152bd7d
YouTube:video:002B12pyWjs,YouTube:video:002B12pyWjs,002B12pyWjs,YouTube,video,ytb_video_data.txt,https://www.youtube.com/watch?v=002B12pyWjs,,,平台是否应承担更严格的儿童网络安全保护责任？,KOSA,"Pure Kosa Silk Saree with kalamkari painting | Tussar silk kalamkari print saree Hello everyone my name is Pratik Dewangan and I am from kosa collection & printers, joda pipal ambikapur chhattisgarh In this video we will show you kosa silk saree कोसा सिल्क साड़ी mainly known as kosa tussar silk with small flower buta and temple border made up of thread work in saree from chhattisgarh India Kosa silk saree made up with best thread combination for online purchases send the screenshot of saree to our WhatsApp number 7000936813 Discover the timeless beauty of a Kalamkari Print Kosa Silk Saree, where traditional Indian artistry meets the rich elegance of Chhattisgarh Kosa silk. This saree features intricate Kalamkari-inspired prints that showcase cultural motifs, floral patterns, and artistic detailing, making it a perfect choice for women who appreciate heritage fashion. Crafted from premium Kosa silk, the saree offers a graceful drape, lightweight comfort, and a natural sheen that enhances its sophisticated appeal. Whether you're attending a festive celebration, cultural event, family gathering, office function, or casual occasion, this saree adds charm and elegance to your look. ✨ Product Highlights: Premium Chhattisgarh Kosa Silk Traditional Kalamkari Print Design Lightweight & Comfortable Fabric Elegant Drape with Rich Texture Suitable for Festivals, Parties & Cultural Events Ideal Gift for Saree Lovers Style this beautiful Kalamkari Kosa Silk Saree with traditional jewelry and accessories to create a stunning ethnic look. Experience the perfect blend of heritage craftsmanship and contemporary elegance with this exquisite saree. for offline purchase visit kosa collection & printers joda pipal, ambikapur Our shop is in a narrow Closed Gali (गली में शॉप है) Please contact before visit for exact location 7000936813 our Instagram https://www.instagram.com/kosa_collec... Join this channel to get access to perks: / @kosacollectionandprinters For similar kind of video please subscribe our YouTube channel #kosa #chhattisgarh #tussarsarees #kosasilk #sadi #saree #ambikapur Now Moving forward towards the work kosa- The word Kosa is derived from the Sanskrit word meaning silk. This Silk is created by small silk worms when they feed on the mulberry fruit and produce a kind of fine silk. This fine thread is then used to make the famous silk cloth mostly used for sarees. Kosa silk is drawn from the cocoons on the Saja, Arjun and Sal trees. This silk has great recognition for it softness and elegance. Because of its shine, luster and softness Kosa is quite extensively used for manufacturing traditional Indian sarees. For ages, a variant of the famous Tussar silk- ""Kosa silk"", has been a pride of Chhattisgarh. Kosa is a unique form of silk exclusively produced in India, extracted from a rare variety of Indian-origin silkworms. The fabric is famous for its fine quality and sturdiness. The speciality of this fabric is further enhanced by its natural colour, a dull golden brown; this shade is scarce and unmatchable to man-made dyes. The fabric is rich in texture and used to make the most luxurious silk sarees that are exported all around the world In our channel, we delve into the world of Indian fashion and traditions. In this video, we unravel the timeless charm and sophistication of Kosa Silk sarees. From their rich history to styling tips, we've got you covered. Discover the intricate craftsmanship and luxurious feel of Kosa Silk Tussar Silk sarees, as we showcase a stunning array of designs and motifs. Whether you're a saree enthusiast or a novice, this video will inspire you to embrace the beauty of this traditional attire. Join us as we explore the versatility of Kosa Silk sarees, perfect for every occasion from weddings to festive celebrations. Learn how to drape them flawlessly and accessorize them to enhance your unique style. Don't miss out on this comprehensive guide to Kosa Silk Tussar Silk sarees. Hit the subscribe button and stay tuned for more fascinating insights into Indian fashion and culture. Let's celebrate the elegance of Kosa sarees together! Order online by sending screenshot to 7000936813 For ofline order visit our Shop kosa collection & printers joda pipal Ambikapur Located in a closed gali 7000936813 For price related details please whatsapp us at 7000936813 Some Important Links Whatsapp https://wa.me/917000936813 For Business related queries mail at poojaofficial0396@gmail.com Instagram https://www.instagram.com/kosa_collec...",2026-06-05T16:00:00+00:00,,18,0,-1,2656,UCAsdtsUoDmayuHtVOCLrjUw,KosaCollectionAndPrinters,Kosa Collection & Printers,,0,true,true,false,720,true,true,1,false,relevant,0.88,Keyword phrase appears in substantive text with supporting topic or policy context.,rule,rule_v1.3_multi_platform_2026-07-02,,,,,,,,,,false,,,true,../models/Qwen3-32B,,,,,"JSONDecodeError: Expecting ',' delimiter: line 1 column 1098 (char 1097)",2026-07-13T11:11:56,4bae1f1ad159391940e05f9bb091758ede943743
